"country","resort","year","month","date","lower","upper"
"France","Tignes-Les-Boisses",2014,2,"2014-2-1",108,189
"France","Tignes-Les-Boisses",2015,2,"2015-2-1",91,160
"France","Tignes-Les-Boisses",2016,2,"2016-2-1",131,241
"France","Tignes-Les-Boisses",2014,3,"2014-3-1",113,217
"France","Tignes-Les-Boisses",2015,3,"2015-3-1",100,161
"France","Tignes-Les-Boisses",2016,3,"2016-3-1",154,272
"France","Tignes-Les-Boisses",2014,4,"2014-4-1",51,201
"France","Tignes-Les-Boisses",2015,4,"2015-4-1",72,173
"France","Tignes-Les-Boisses",2016,4,"2016-4-1",79,168
"France","Plagne-Centre",2013,11,"2013-11-1",0,0
"France","Plagne-Centre",2015,11,"2015-11-1",2,8
"France","Plagne-Centre",2016,11,"2016-11-1",0,0
"France","Plagne-Centre",2013,12,"2013-12-1",21,110
"France","Plagne-Centre",2014,12,"2014-12-1",43,85
"France","Plagne-Centre",2015,12,"2015-12-1",10,82
"France","Plagne-Centre",2016,12,"2016-12-1",10,69
"France","Plagne-Centre",2014,1,"2014-1-1",30,154
"France","Plagne-Centre",2015,1,"2015-1-1",22,93
"France","Plagne-Centre",2016,1,"2016-1-1",26,156
"France","Plagne-Centre",2017,1,"2017-1-1",3,93
"France","Plagne-Centre",2014,2,"2014-2-1",33,199
"France","Plagne-Centre",2015,2,"2015-2-1",45,140
"France","Plagne-Centre",2016,2,"2016-2-1",28,237
"France","Plagne-Centre",2014,3,"2014-3-1",23,230
"France","Plagne-Centre",2015,3,"2015-3-1",22,159
"France","Plagne-Centre",2016,3,"2016-3-1",23,273
"France","Plagne-Centre",2014,4,"2014-4-1",5,186
"France","Plagne-Centre",2015,4,"2015-4-1",7,173
"France","Plagne-Centre",2016,4,"2016-4-1",5,205
"France","Tignes-Val-Claret",2013,11,"2013-11-1",29,185
"France","Tignes-Val-Claret",2015,11,"2015-11-1",12,73
"France","Tignes-Val-Claret",2016,11,"2016-11-1",36,108
"France","Tignes-Val-Claret",2013,12,"2013-12-1",45,136
"France","Tignes-Val-Claret",2014,12,"2014-12-1",53,97
"France","Tignes-Val-Claret",2015,12,"2015-12-1",29,72
"France","Tignes-Val-Claret",2016,12,"2016-12-1",40,138
"France","Tignes-Val-Claret",2014,1,"2014-1-1",74,144
"France","Tignes-Val-Claret",2015,1,"2015-1-1",48,102
"France","Tignes-Val-Claret",2016,1,"2016-1-1",87,154
"France","Tignes-Val-Claret",2017,1,"2017-1-1",40,130
"France","Tignes-Val-Claret",2014,2,"2014-2-1",108,189
"France","Tignes-Val-Claret",2015,2,"2015-2-1",91,160
"France","Tignes-Val-Claret",2016,2,"2016-2-1",131,241
"France","Tignes-Val-Claret",2014,3,"2014-3-1",113,217
"France","Tignes-Val-Claret",2015,3,"2015-3-1",100,161
"France","Tignes-Val-Claret",2016,3,"2016-3-1",154,272
"France","Tignes-Val-Claret",2014,4,"2014-4-1",51,201
"France","Tignes-Val-Claret",2015,4,"2015-4-1",72,173
"France","Tignes-Val-Claret",2016,4,"2016-4-1",79,168
"France","Plagne-Montalbert",2013,11,"2013-11-1",0,0
"France","Plagne-Montalbert",2015,11,"2015-11-1",2,8
"France","Plagne-Montalbert",2016,11,"2016-11-1",0,0
"France","Plagne-Montalbert",2013,12,"2013-12-1",21,110
"France","Plagne-Montalbert",2014,12,"2014-12-1",43,85
"France","Plagne-Montalbert",2015,12,"2015-12-1",10,82
"France","Plagne-Montalbert",2016,12,"2016-12-1",10,69
"France","Plagne-Montalbert",2014,1,"2014-1-1",30,154
"France","Plagne-Montalbert",2015,1,"2015-1-1",22,93
"France","Plagne-Montalbert",2016,1,"2016-1-1",26,156
"France","Plagne-Montalbert",2017,1,"2017-1-1",3,93
"France","Plagne-Montalbert",2014,2,"2014-2-1",33,199
"France","Plagne-Montalbert",2015,2,"2015-2-1",45,140
"France","Plagne-Montalbert",2016,2,"2016-2-1",28,237
"France","Plagne-Montalbert",2014,3,"2014-3-1",23,230
"France","Plagne-Montalbert",2015,3,"2015-3-1",22,159
"France","Plagne-Montalbert",2016,3,"2016-3-1",23,273
"France","Plagne-Montalbert",2014,4,"2014-4-1",5,186
"France","Plagne-Montalbert",2015,4,"2015-4-1",7,173
"France","Plagne-Montalbert",2016,4,"2016-4-1",5,205
"France","Plagne-Soleil",2013,11,"2013-11-1",0,0
"France","Plagne-Soleil",2015,11,"2015-11-1",2,8
"France","Plagne-Soleil",2016,11,"2016-11-1",0,0
"France","Plagne-Soleil",2013,12,"2013-12-1",21,110
"France","Plagne-Soleil",2014,12,"2014-12-1",43,85
"France","Plagne-Soleil",2015,12,"2015-12-1",10,82
"France","Plagne-Soleil",2016,12,"2016-12-1",10,69
"France","Plagne-Soleil",2014,1,"2014-1-1",30,154
"France","Plagne-Soleil",2015,1,"2015-1-1",22,93
"France","Plagne-Soleil",2016,1,"2016-1-1",26,156
"France","Plagne-Soleil",2017,1,"2017-1-1",3,93
"France","Plagne-Soleil",2014,2,"2014-2-1",33,199
"France","Plagne-Soleil",2015,2,"2015-2-1",45,140
"France","Plagne-Soleil",2016,2,"2016-2-1",28,237
"France","Plagne-Soleil",2014,3,"2014-3-1",23,230
"France","Plagne-Soleil",2015,3,"2015-3-1",22,159
"France","Plagne-Soleil",2016,3,"2016-3-1",23,273
"France","Plagne-Soleil",2014,4,"2014-4-1",5,186
"France","Plagne-Soleil",2015,4,"2015-4-1",7,173
"France","Plagne-Soleil",2016,4,"2016-4-1",5,205
"France","Tignes",2013,11,"2013-11-1",29,185
"France","Tignes",2015,11,"2015-11-1",12,73
"France","Tignes",2016,11,"2016-11-1",36,108
"France","Tignes",2013,12,"2013-12-1",45,136
"France","Tignes",2014,12,"2014-12-1",53,97
"France","Tignes",2015,12,"2015-12-1",29,72
"France","Tignes",2016,12,"2016-12-1",40,138
"France","Tignes",2014,1,"2014-1-1",74,144
"France","Tignes",2015,1,"2015-1-1",48,102
"France","Tignes",2016,1,"2016-1-1",87,154
"France","Tignes",2017,1,"2017-1-1",40,130
"France","Tignes",2014,2,"2014-2-1",108,189
"France","Tignes",2015,2,"2015-2-1",91,160
"France","Tignes",2016,2,"2016-2-1",131,241
"France","Tignes",2014,3,"2014-3-1",113,217
"France","Tignes",2015,3,"2015-3-1",100,161
"France","Tignes",2016,3,"2016-3-1",154,272
"France","Tignes",2014,4,"2014-4-1",51,201
"France","Tignes",2015,4,"2015-4-1",72,173
"France","Tignes",2016,4,"2016-4-1",79,168
"France","Serre-Chevalier",2013,11,"2013-11-1",0,0
"France","Serre-Chevalier",2015,11,"2015-11-1",3,6
"France","Serre-Chevalier",2016,11,"2016-11-1",0,13
"France","Serre-Chevalier",2013,12,"2013-12-1",9,26
"France","Serre-Chevalier",2014,12,"2014-12-1",30,80
"France","Serre-Chevalier",2015,12,"2015-12-1",2,28
"France","Serre-Chevalier",2016,12,"2016-12-1",18,164
"France","Serre-Chevalier",2014,1,"2014-1-1",71,182
"France","Serre-Chevalier",2015,1,"2015-1-1",21,115
"France","Serre-Chevalier",2016,1,"2016-1-1",20,92
"France","Serre-Chevalier",2017,1,"2017-1-1",25,182
"France","Serre-Chevalier",2014,2,"2014-2-1",117,265
"France","Serre-Chevalier",2015,2,"2015-2-1",45,163
"France","Serre-Chevalier",2016,2,"2016-2-1",25,143
"France","Serre-Chevalier",2014,3,"2014-3-1",58,251
"France","Serre-Chevalier",2015,3,"2015-3-1",22,136
"France","Serre-Chevalier",2016,3,"2016-3-1",27,159
"France","Serre-Chevalier",2014,4,"2014-4-1",18,133
"France","Serre-Chevalier",2015,4,"2015-4-1",6,66
"France","Serre-Chevalier",2016,4,"2016-4-1",6,82
"France","Samoens",2013,11,"2013-11-1",0,0
"France","Samoens",2015,11,"2015-11-1",4,5
"France","Samoens",2016,11,"2016-11-1",0,0
"France","Samoens",2013,12,"2013-12-1",12,28
"France","Samoens",2014,12,"2014-12-1",30,38
"France","Samoens",2015,12,"2015-12-1",40,60
"France","Samoens",2016,12,"2016-12-1",2,6
"France","Samoens",2014,1,"2014-1-1",70,210
"France","Samoens",2015,1,"2015-1-1",31,56
"France","Samoens",2016,1,"2016-1-1",65,97
"France","Samoens",2017,1,"2017-1-1",10,20
"France","Samoens",2014,2,"2014-2-1",110,311
"France","Samoens",2015,2,"2015-2-1",81,131
"France","Samoens",2016,2,"2016-2-1",101,127
"France","Samoens",2014,3,"2014-3-1",115,293
"France","Samoens",2015,3,"2015-3-1",67,149
"France","Samoens",2016,3,"2016-3-1",145,176
"France","Samoens",2014,4,"2014-4-1",41,182
"France","Samoens",2015,4,"2015-4-1",27,98
"France","Samoens",2016,4,"2016-4-1",44,65
"France","La-Grave",2013,11,"2013-11-1",0,0
"France","La-Grave",2015,11,"2015-11-1",0,0
"France","La-Grave",2016,11,"2016-11-1",0,0
"France","La-Grave",2013,12,"2013-12-1",8,24
"France","La-Grave",2014,12,"2014-12-1",30,100
"France","La-Grave",2015,12,"2015-12-1",4,10
"France","La-Grave",2016,12,"2016-12-1",0,36
"France","La-Grave",2014,1,"2014-1-1",47,142
"France","La-Grave",2015,1,"2015-1-1",22,136
"France","La-Grave",2016,1,"2016-1-1",38,99
"France","La-Grave",2017,1,"2017-1-1",0,100
"France","La-Grave",2014,2,"2014-2-1",79,168
"France","La-Grave",2015,2,"2015-2-1",52,170
"France","La-Grave",2016,2,"2016-2-1",52,107
"France","La-Grave",2014,3,"2014-3-1",63,179
"France","La-Grave",2015,3,"2015-3-1",39,163
"France","La-Grave",2016,3,"2016-3-1",57,163
"France","La-Grave",2014,4,"2014-4-1",25,131
"France","La-Grave",2015,4,"2015-4-1",3,131
"France","La-Grave",2016,4,"2016-4-1",14,121
"France","Les-Arcs-2000",2013,11,"2013-11-1",0,0
"France","Les-Arcs-2000",2015,11,"2015-11-1",0,0
"France","Les-Arcs-2000",2016,11,"2016-11-1",0,0
"France","Les-Arcs-2000",2013,12,"2013-12-1",21,74
"France","Les-Arcs-2000",2014,12,"2014-12-1",57,78
"France","Les-Arcs-2000",2015,12,"2015-12-1",11,66
"France","Les-Arcs-2000",2016,12,"2016-12-1",6,75
"France","Les-Arcs-2000",2014,1,"2014-1-1",65,140
"France","Les-Arcs-2000",2015,1,"2015-1-1",45,89
"France","Les-Arcs-2000",2016,1,"2016-1-1",84,167
"France","Les-Arcs-2000",2017,1,"2017-1-1",10,98
"France","Les-Arcs-2000",2014,2,"2014-2-1",105,192
"France","Les-Arcs-2000",2015,2,"2015-2-1",97,153
"France","Les-Arcs-2000",2016,2,"2016-2-1",124,264
"France","Les-Arcs-2000",2014,3,"2014-3-1",112,210
"France","Les-Arcs-2000",2015,3,"2015-3-1",78,152
"France","Les-Arcs-2000",2016,3,"2016-3-1",122,263
"France","Les-Arcs-2000",2014,4,"2014-4-1",47,158
"France","Les-Arcs-2000",2015,4,"2015-4-1",41,177
"France","Les-Arcs-2000",2016,4,"2016-4-1",57,145
"France","Montgenevre",2013,11,"2013-11-1",0,0
"France","Montgenevre",2015,11,"2015-11-1",18,25
"France","Montgenevre",2016,11,"2016-11-1",34,61
"France","Montgenevre",2013,12,"2013-12-1",47,67
"France","Montgenevre",2014,12,"2014-12-1",33,80
"France","Montgenevre",2015,12,"2015-12-1",23,30
"France","Montgenevre",2016,12,"2016-12-1",77,181
"France","Montgenevre",2014,1,"2014-1-1",95,120
"France","Montgenevre",2015,1,"2015-1-1",40,82
"France","Montgenevre",2016,1,"2016-1-1",73,89
"France","Montgenevre",2017,1,"2017-1-1",90,200
"France","Montgenevre",2014,2,"2014-2-1",150,198
"France","Montgenevre",2015,2,"2015-2-1",120,152
"France","Montgenevre",2016,2,"2016-2-1",95,115
"France","Montgenevre",2014,3,"2014-3-1",147,199
"France","Montgenevre",2015,3,"2015-3-1",130,167
"France","Montgenevre",2016,3,"2016-3-1",171,229
"France","Montgenevre",2014,4,"2014-4-1",74,100
"France","Montgenevre",2015,4,"2015-4-1",62,91
"France","Montgenevre",2016,4,"2016-4-1",68,101
"France","Les-Arc-Peisey-Vallandry",2013,11,"2013-11-1",0,0
"France","Les-Arc-Peisey-Vallandry",2015,11,"2015-11-1",0,0
"France","Les-Arc-Peisey-Vallandry",2016,11,"2016-11-1",0,0
"France","Les-Arc-Peisey-Vallandry",2013,12,"2013-12-1",17,48
"France","Les-Arc-Peisey-Vallandry",2014,12,"2014-12-1",55,75
"France","Les-Arc-Peisey-Vallandry",2015,12,"2015-12-1",10,64
"France","Les-Arc-Peisey-Vallandry",2016,12,"2016-12-1",5,54
"France","Les-Arc-Peisey-Vallandry",2014,1,"2014-1-1",66,144
"France","Les-Arc-Peisey-Vallandry",2015,1,"2015-1-1",43,89
"France","Les-Arc-Peisey-Vallandry",2016,1,"2016-1-1",92,174
"France","Les-Arc-Peisey-Vallandry",2017,1,"2017-1-1",10,95
"France","Les-Arc-Peisey-Vallandry",2014,2,"2014-2-1",106,196
"France","Les-Arc-Peisey-Vallandry",2015,2,"2015-2-1",97,153
"France","Les-Arc-Peisey-Vallandry",2016,2,"2016-2-1",124,261
"France","Les-Arc-Peisey-Vallandry",2014,3,"2014-3-1",112,213
"France","Les-Arc-Peisey-Vallandry",2015,3,"2015-3-1",78,154
"France","Les-Arc-Peisey-Vallandry",2016,3,"2016-3-1",124,257
"France","Les-Arc-Peisey-Vallandry",2014,4,"2014-4-1",46,151
"France","Les-Arc-Peisey-Vallandry",2015,4,"2015-4-1",37,166
"France","Les-Arc-Peisey-Vallandry",2016,4,"2016-4-1",52,134
"France","Meribel-Nantgerel",2013,11,"2013-11-1",0,0
"France","Meribel-Nantgerel",2015,11,"2015-11-1",3,4
"France","Meribel-Nantgerel",2016,11,"2016-11-1",0,0
"France","Meribel-Nantgerel",2013,12,"2013-12-1",26,80
"France","Meribel-Nantgerel",2014,12,"2014-12-1",38,98
"France","Meribel-Nantgerel",2015,12,"2015-12-1",18,57
"France","Meribel-Nantgerel",2016,12,"2016-12-1",3,50
"France","Meribel-Nantgerel",2014,1,"2014-1-1",64,98
"France","Meribel-Nantgerel",2015,1,"2015-1-1",30,92
"France","Meribel-Nantgerel",2016,1,"2016-1-1",68,147
"France","Meribel-Nantgerel",2017,1,"2017-1-1",5,72
"France","Meribel-Nantgerel",2014,2,"2014-2-1",106,139
"France","Meribel-Nantgerel",2015,2,"2015-2-1",80,144
"France","Meribel-Nantgerel",2016,2,"2016-2-1",84,181
"France","Meribel-Nantgerel",2014,3,"2014-3-1",97,144
"France","Meribel-Nantgerel",2015,3,"2015-3-1",74,152
"France","Meribel-Nantgerel",2016,3,"2016-3-1",94,203
"France","Meribel-Nantgerel",2014,4,"2014-4-1",38,94
"France","Meribel-Nantgerel",2015,4,"2015-4-1",23,162
"France","Meribel-Nantgerel",2016,4,"2016-4-1",25,143
"France","Les-Arcs-1600",2013,11,"2013-11-1",0,0
"France","Les-Arcs-1600",2015,11,"2015-11-1",0,0
"France","Les-Arcs-1600",2016,11,"2016-11-1",0,0
"France","Les-Arcs-1600",2013,12,"2013-12-1",21,74
"France","Les-Arcs-1600",2014,12,"2014-12-1",57,78
"France","Les-Arcs-1600",2015,12,"2015-12-1",11,66
"France","Les-Arcs-1600",2016,12,"2016-12-1",6,75
"France","Les-Arcs-1600",2014,1,"2014-1-1",65,140
"France","Les-Arcs-1600",2015,1,"2015-1-1",45,89
"France","Les-Arcs-1600",2016,1,"2016-1-1",84,167
"France","Les-Arcs-1600",2017,1,"2017-1-1",10,98
"France","Les-Arcs-1600",2014,2,"2014-2-1",105,192
"France","Les-Arcs-1600",2015,2,"2015-2-1",97,153
"France","Les-Arcs-1600",2016,2,"2016-2-1",124,264
"France","Les-Arcs-1600",2014,3,"2014-3-1",112,210
"France","Les-Arcs-1600",2015,3,"2015-3-1",78,152
"France","Les-Arcs-1600",2016,3,"2016-3-1",122,263
"France","Les-Arcs-1600",2014,4,"2014-4-1",47,158
"France","Les-Arcs-1600",2015,4,"2015-4-1",41,177
"France","Les-Arcs-1600",2016,4,"2016-4-1",57,145
"France","Meribel-Mottaret",2013,11,"2013-11-1",0,0
"France","Meribel-Mottaret",2015,11,"2015-11-1",3,4
"France","Meribel-Mottaret",2016,11,"2016-11-1",0,0
"France","Meribel-Mottaret",2013,12,"2013-12-1",26,80
"France","Meribel-Mottaret",2014,12,"2014-12-1",38,98
"France","Meribel-Mottaret",2015,12,"2015-12-1",18,57
"France","Meribel-Mottaret",2016,12,"2016-12-1",3,50
"France","Meribel-Mottaret",2014,1,"2014-1-1",64,98
"France","Meribel-Mottaret",2015,1,"2015-1-1",30,92
"France","Meribel-Mottaret",2016,1,"2016-1-1",68,147
"France","Meribel-Mottaret",2017,1,"2017-1-1",5,72
"France","Meribel-Mottaret",2014,2,"2014-2-1",106,139
"France","Meribel-Mottaret",2015,2,"2015-2-1",80,144
"France","Meribel-Mottaret",2016,2,"2016-2-1",84,181
"France","Meribel-Mottaret",2014,3,"2014-3-1",97,144
"France","Meribel-Mottaret",2015,3,"2015-3-1",74,152
"France","Meribel-Mottaret",2016,3,"2016-3-1",94,203
"France","Meribel-Mottaret",2014,4,"2014-4-1",38,94
"France","Meribel-Mottaret",2015,4,"2015-4-1",23,162
"France","Meribel-Mottaret",2016,4,"2016-4-1",25,143
"France","Plagne-Village",2013,11,"2013-11-1",0,0
"France","Plagne-Village",2015,11,"2015-11-1",2,8
"France","Plagne-Village",2016,11,"2016-11-1",0,0
"France","Plagne-Village",2013,12,"2013-12-1",21,110
"France","Plagne-Village",2014,12,"2014-12-1",43,85
"France","Plagne-Village",2015,12,"2015-12-1",10,82
"France","Plagne-Village",2016,12,"2016-12-1",10,69
"France","Plagne-Village",2014,1,"2014-1-1",30,154
"France","Plagne-Village",2015,1,"2015-1-1",22,93
"France","Plagne-Village",2016,1,"2016-1-1",26,156
"France","Plagne-Village",2017,1,"2017-1-1",3,93
"France","Plagne-Village",2014,2,"2014-2-1",33,199
"France","Plagne-Village",2015,2,"2015-2-1",45,140
"France","Plagne-Village",2016,2,"2016-2-1",28,237
"France","Plagne-Village",2014,3,"2014-3-1",23,230
"France","Plagne-Village",2015,3,"2015-3-1",22,159
"France","Plagne-Village",2016,3,"2016-3-1",23,273
"France","Plagne-Village",2014,4,"2014-4-1",5,186
"France","Plagne-Village",2015,4,"2015-4-1",7,173
"France","Plagne-Village",2016,4,"2016-4-1",5,205
"France","Aime-La-Plagne",2013,11,"2013-11-1",0,0
"France","Aime-La-Plagne",2015,11,"2015-11-1",2,8
"France","Aime-La-Plagne",2016,11,"2016-11-1",0,0
"France","Aime-La-Plagne",2013,12,"2013-12-1",21,110
"France","Aime-La-Plagne",2014,12,"2014-12-1",43,85
"France","Aime-La-Plagne",2015,12,"2015-12-1",10,82
"France","Aime-La-Plagne",2016,12,"2016-12-1",10,69
"France","Aime-La-Plagne",2014,1,"2014-1-1",30,154
"France","Aime-La-Plagne",2015,1,"2015-1-1",22,93
"France","Aime-La-Plagne",2016,1,"2016-1-1",26,156
"France","Aime-La-Plagne",2017,1,"2017-1-1",3,93
"France","Aime-La-Plagne",2014,2,"2014-2-1",33,199
"France","Aime-La-Plagne",2015,2,"2015-2-1",45,140
"France","Aime-La-Plagne",2016,2,"2016-2-1",28,237
"France","Aime-La-Plagne",2014,3,"2014-3-1",23,230
"France","Aime-La-Plagne",2015,3,"2015-3-1",22,159
"France","Aime-La-Plagne",2016,3,"2016-3-1",23,273
"France","Aime-La-Plagne",2014,4,"2014-4-1",5,186
"France","Aime-La-Plagne",2015,4,"2015-4-1",7,173
"France","Aime-La-Plagne",2016,4,"2016-4-1",5,205
"France","Les-Coches",2013,11,"2013-11-1",0,0
"France","Les-Coches",2015,11,"2015-11-1",2,8
"France","Les-Coches",2016,11,"2016-11-1",0,0
"France","Les-Coches",2013,12,"2013-12-1",5,44
"France","Les-Coches",2014,12,"2014-12-1",41,83
"France","Les-Coches",2015,12,"2015-12-1",10,83
"France","Les-Coches",2016,12,"2016-12-1",0,51
"France","Les-Coches",2014,1,"2014-1-1",17,157
"France","Les-Coches",2015,1,"2015-1-1",21,93
"France","Les-Coches",2016,1,"2016-1-1",27,164
"France","Les-Coches",2017,1,"2017-1-1",0,91
"France","Les-Coches",2014,2,"2014-2-1",34,201
"France","Les-Coches",2015,2,"2015-2-1",46,141
"France","Les-Coches",2016,2,"2016-2-1",28,235
"France","Les-Coches",2014,3,"2014-3-1",23,231
"France","Les-Coches",2015,3,"2015-3-1",22,161
"France","Les-Coches",2016,3,"2016-3-1",23,274
"France","Les-Coches",2014,4,"2014-4-1",5,178
"France","Les-Coches",2015,4,"2015-4-1",6,161
"France","Les-Coches",2016,4,"2016-4-1",4,196
"France","Ardent",2013,11,"2013-11-1",0,0
"France","Ardent",2015,11,"2015-11-1",0,0
"France","Ardent",2016,11,"2016-11-1",0,0
"France","Ardent",2013,12,"2013-12-1",40,65
"France","Ardent",2014,12,"2014-12-1",85,110
"France","Ardent",2015,12,"2015-12-1",16,33
"France","Ardent",2016,12,"2016-12-1",19,29
"France","Ardent",2014,1,"2014-1-1",116,183
"France","Ardent",2015,1,"2015-1-1",82,122
"France","Ardent",2016,1,"2016-1-1",72,118
"France","Ardent",2017,1,"2017-1-1",28,43
"France","Ardent",2014,2,"2014-2-1",201,267
"France","Ardent",2015,2,"2015-2-1",197,278
"France","Ardent",2016,2,"2016-2-1",120,205
"France","Ardent",2014,3,"2014-3-1",208,284
"France","Ardent",2015,3,"2015-3-1",148,289
"France","Ardent",2016,3,"2016-3-1",174,264
"France","Ardent",2014,4,"2014-4-1",94,166
"France","Ardent",2015,4,"2015-4-1",112,260
"France","Ardent",2016,4,"2016-4-1",86,158
"France","Les-Prodains",2013,11,"2013-11-1",0,0
"France","Les-Prodains",2015,11,"2015-11-1",0,0
"France","Les-Prodains",2016,11,"2016-11-1",0,0
"France","Les-Prodains",2013,12,"2013-12-1",40,65
"France","Les-Prodains",2014,12,"2014-12-1",85,110
"France","Les-Prodains",2015,12,"2015-12-1",16,33
"France","Les-Prodains",2016,12,"2016-12-1",19,29
"France","Les-Prodains",2014,1,"2014-1-1",116,183
"France","Les-Prodains",2015,1,"2015-1-1",82,122
"France","Les-Prodains",2016,1,"2016-1-1",72,118
"France","Les-Prodains",2017,1,"2017-1-1",28,43
"France","Les-Prodains",2014,2,"2014-2-1",201,267
"France","Les-Prodains",2015,2,"2015-2-1",197,278
"France","Les-Prodains",2016,2,"2016-2-1",120,205
"France","Les-Prodains",2014,3,"2014-3-1",208,284
"France","Les-Prodains",2015,3,"2015-3-1",148,289
"France","Les-Prodains",2016,3,"2016-3-1",174,264
"France","Les-Prodains",2014,4,"2014-4-1",94,166
"France","Les-Prodains",2015,4,"2015-4-1",112,260
"France","Les-Prodains",2016,4,"2016-4-1",86,158
"France","Courchevel-1650",2013,11,"2013-11-1",16,43
"France","Courchevel-1650",2015,11,"2015-11-1",13,46
"France","Courchevel-1650",2016,11,"2016-11-1",24,73
"France","Courchevel-1650",2013,12,"2013-12-1",44,89
"France","Courchevel-1650",2014,12,"2014-12-1",59,88
"France","Courchevel-1650",2015,12,"2015-12-1",26,67
"France","Courchevel-1650",2016,12,"2016-12-1",13,67
"France","Courchevel-1650",2014,1,"2014-1-1",77,100
"France","Courchevel-1650",2015,1,"2015-1-1",49,90
"France","Courchevel-1650",2016,1,"2016-1-1",81,144
"France","Courchevel-1650",2017,1,"2017-1-1",9,72
"France","Courchevel-1650",2014,2,"2014-2-1",123,138
"France","Courchevel-1650",2015,2,"2015-2-1",91,144
"France","Courchevel-1650",2016,2,"2016-2-1",123,182
"France","Courchevel-1650",2014,3,"2014-3-1",131,150
"France","Courchevel-1650",2015,3,"2015-3-1",91,150
"France","Courchevel-1650",2016,3,"2016-3-1",144,201
"France","Courchevel-1650",2014,4,"2014-4-1",63,115
"France","Courchevel-1650",2015,4,"2015-4-1",65,153
"France","Courchevel-1650",2016,4,"2016-4-1",72,134
"France","Belle-Plagne",2013,11,"2013-11-1",0,0
"France","Belle-Plagne",2015,11,"2015-11-1",2,8
"France","Belle-Plagne",2016,11,"2016-11-1",0,0
"France","Belle-Plagne",2013,12,"2013-12-1",21,110
"France","Belle-Plagne",2014,12,"2014-12-1",43,85
"France","Belle-Plagne",2015,12,"2015-12-1",10,82
"France","Belle-Plagne",2016,12,"2016-12-1",10,69
"France","Belle-Plagne",2014,1,"2014-1-1",30,154
"France","Belle-Plagne",2015,1,"2015-1-1",22,93
"France","Belle-Plagne",2016,1,"2016-1-1",26,156
"France","Belle-Plagne",2017,1,"2017-1-1",3,93
"France","Belle-Plagne",2014,2,"2014-2-1",33,199
"France","Belle-Plagne",2015,2,"2015-2-1",45,140
"France","Belle-Plagne",2016,2,"2016-2-1",28,237
"France","Belle-Plagne",2014,3,"2014-3-1",23,230
"France","Belle-Plagne",2015,3,"2015-3-1",22,159
"France","Belle-Plagne",2016,3,"2016-3-1",23,273
"France","Belle-Plagne",2014,4,"2014-4-1",5,186
"France","Belle-Plagne",2015,4,"2015-4-1",7,173
"France","Belle-Plagne",2016,4,"2016-4-1",5,205
"France","Courchevel-Village",2013,11,"2013-11-1",16,43
"France","Courchevel-Village",2015,11,"2015-11-1",13,46
"France","Courchevel-Village",2016,11,"2016-11-1",24,73
"France","Courchevel-Village",2013,12,"2013-12-1",44,89
