"name","date","snowfall-inch"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2016-2-5","8"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2016-2-10","4"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2016-2-16","2"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2016-2-19","2"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2016-3-3","4"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2016-3-7","4"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2016-12-1","2"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2016-12-28","4"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-1-4","2"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-1-15","2"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-1-16","2"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-1-19","2"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-1-23","2"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-1-26","2"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-1-27","6"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-1-28","2"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-1-29","2"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-1-30","2"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-2-2","2"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-2-3","2"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-2-4","2"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-2-5","2"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-2-6","2"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-2-9","2"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-2-10","2"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-2-24","2"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-2-25","2"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-2-26","4"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-3-3","2"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-3-5","2"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-3-6","2"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-3-12","2"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-3-27","2"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-3-31","2"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-4-1","4"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-4-2","4"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-4-3","2"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-11-26","4"
"Bad Hofgastein-Bad Gastein Γאף Skischaukel Schlossalm-Angertal-Stubnerkogel","2015-11-27","2"
"Dorfgastein - Gro├ƒarltal","2017-1-4","2"
"Dorfgastein - Gro├ƒarltal","2017-1-5","16"
"Dorfgastein - Gro├ƒarltal","2017-1-11","2"
"Dorfgastein - Gro├ƒarltal","2017-3-10","8"
"Dorfgastein - Gro├ƒarltal","2017-4-4","2"
"Dorfgastein - Gro├ƒarltal","2017-4-19","6"
"Dorfgastein - Gro├ƒarltal","2017-11-6","6"
"Dorfgastein - Gro├ƒarltal","2016-1-3","2"
"Dorfgastein - Gro├ƒarltal","2016-1-7","2"
"Dorfgastein - Gro├ƒarltal","2016-1-9","2"
"Dorfgastein - Gro├ƒarltal","2016-1-17","8"
"Dorfgastein - Gro├ƒarltal","2016-1-23","4"
"Dorfgastein - Gro├ƒarltal","2016-1-31","4"
"Dorfgastein - Gro├ƒarltal","2016-2-1","6"
"Dorfgastein - Gro├ƒarltal","2016-2-4","2"
"Dorfgastein - Gro├ƒarltal","2016-2-5","12"
"Dorfgastein - Gro├ƒarltal","2016-2-8","2"
"Dorfgastein - Gro├ƒarltal","2016-2-10","6"
"Dorfgastein - Gro├ƒarltal","2016-2-17","2"
"Dorfgastein - Gro├ƒarltal","2016-3-1","2"
"Dorfgastein - Gro├ƒarltal","2016-3-3","2"
"Dorfgastein - Gro├ƒarltal","2016-3-4","6"
"Dorfgastein - Gro├ƒarltal","2016-3-6","4"
"Dorfgastein - Gro├ƒarltal","2016-3-7","6"
"Dorfgastein - Gro├ƒarltal","2016-3-8","6"
"Dorfgastein - Gro├ƒarltal","2016-3-26","4"
"Dorfgastein - Gro├ƒarltal","2016-12-19","4"
"Dorfgastein - Gro├ƒarltal","2016-12-25","4"
"Dorfgastein - Gro├ƒarltal","2015-1-4","4"
"Dorfgastein - Gro├ƒarltal","2015-1-5","8"
"Dorfgastein - Gro├ƒarltal","2015-1-12","10"
"Dorfgastein - Gro├ƒarltal","2015-1-18","4"
"Dorfgastein - Gro├ƒarltal","2015-1-25","4"
"Dorfgastein - Gro├ƒarltal","2015-1-26","4"
"Dorfgastein - Gro├ƒarltal","2015-1-28","8"
"Dorfgastein - Gro├ƒarltal","2015-2-7","2"
"Dorfgastein - Gro├ƒarltal","2015-2-9","20"
"Dorfgastein - Gro├ƒarltal","2015-2-10","4"
"Dorfgastein - Gro├ƒarltal","2015-2-24","2"
"Dorfgastein - Gro├ƒarltal","2015-2-25","10"
"Dorfgastein - Gro├ƒarltal","2015-3-5","6"
"Dorfgastein - Gro├ƒarltal","2015-3-6","8"
"Dorfgastein - Gro├ƒarltal","2015-3-11","4"
"Dorfgastein - Gro├ƒarltal","2015-3-12","2"
"Dorfgastein - Gro├ƒarltal","2015-3-22","4"
"Dorfgastein - Gro├ƒarltal","2015-3-27","4"
"Dorfgastein - Gro├ƒarltal","2015-3-31","8"
"Dorfgastein - Gro├ƒarltal","2015-4-2","16"
"Dorfgastein - Gro├ƒarltal","2015-4-3","14"
"Dorfgastein - Gro├ƒarltal","2015-4-5","4"
"Dorfgastein - Gro├ƒarltal","2015-4-7","10"
"Dorfgastein - Gro├ƒarltal","2015-11-27","4"
"Dorfgastein - Gro├ƒarltal","2015-11-30","2"
"Lech Z├╝rs am Arlberg","2017-1-4","2"
"Lech Z├╝rs am Arlberg","2017-1-5","20"
"Lech Z├╝rs am Arlberg","2017-1-8","4"
"Lech Z├╝rs am Arlberg","2017-1-13","4"
"Lech Z├╝rs am Arlberg","2017-1-14","6"
"Lech Z├╝rs am Arlberg","2017-1-15","6"
"Lech Z├╝rs am Arlberg","2017-2-4","2"
"Lech Z├╝rs am Arlberg","2017-2-6","4"
"Lech Z├╝rs am Arlberg","2017-2-17","4"
"Lech Z├╝rs am Arlberg","2017-2-24","4"
"Lech Z├╝rs am Arlberg","2017-3-1","6"
"Lech Z├╝rs am Arlberg","2017-3-2","8"
"Lech Z├╝rs am Arlberg","2017-3-5","4"
"Lech Z├╝rs am Arlberg","2017-3-6","8"
"Lech Z├╝rs am Arlberg","2017-3-7","10"
"Lech Z├╝rs am Arlberg","2017-3-9","4"
"Lech Z├╝rs am Arlberg","2017-3-18","2"
"Lech Z├╝rs am Arlberg","2017-4-16","2"
"Lech Z├╝rs am Arlberg","2017-4-17","8"
"Lech Z├╝rs am Arlberg","2017-4-18","14"
"Lech Z├╝rs am Arlberg","2017-4-19","16"
"Lech Z├╝rs am Arlberg","2017-10-23","12"
"Lech Z├╝rs am Arlberg","2017-11-6","4"
"Lech Z├╝rs am Arlberg","2016-1-1","2"
"Lech Z├╝rs am Arlberg","2016-1-3","12"
"Lech Z├╝rs am Arlberg","2016-1-4","2"
"Lech Z├╝rs am Arlberg","2016-1-5","6"
"Lech Z├╝rs am Arlberg","2016-1-6","2"
"Lech Z├╝rs am Arlberg","2016-1-9","2"
"Lech Z├╝rs am Arlberg","2016-1-12","6"
"Lech Z├╝rs am Arlberg","2016-1-13","6"
"Lech Z├╝rs am Arlberg","2016-1-14","6"
"Lech Z├╝rs am Arlberg","2016-1-15","4"
"Lech Z├╝rs am Arlberg","2016-1-16","6"
"Lech Z├╝rs am Arlberg","2016-1-20","8"
"Lech Z├╝rs am Arlberg","2016-1-31","8"
"Lech Z├╝rs am Arlberg","2016-2-4","12"
"Lech Z├╝rs am Arlberg","2016-2-5","12"
"Lech Z├╝rs am Arlberg","2016-2-8","2"
"Lech Z├╝rs am Arlberg","2016-2-10","6"
"Lech Z├╝rs am Arlberg","2016-2-13","4"
"Lech Z├╝rs am Arlberg","2016-2-15","4"
"Lech Z├╝rs am Arlberg","2016-2-16","4"
"Lech Z├╝rs am Arlberg","2016-2-19","2"
"Lech Z├╝rs am Arlberg","2016-2-20","6"
"Lech Z├╝rs am Arlberg","2016-2-23","6"
"Lech Z├╝rs am Arlberg","2016-2-26","2"
"Lech Z├╝rs am Arlberg","2016-3-1","8"
"Lech Z├╝rs am Arlberg","2016-3-3","10"
"Lech Z├╝rs am Arlberg","2016-3-4","6"
"Lech Z├╝rs am Arlberg","2016-3-6","8"
"Lech Z├╝rs am Arlberg","2016-3-14","2"
"Lech Z├╝rs am Arlberg","2016-3-16","2"
"Lech Z├╝rs am Arlberg","2016-3-26","8"
"Lech Z├╝rs am Arlberg","2016-3-28","2"
"Lech Z├╝rs am Arlberg","2016-4-14","4"
"Lech Z├╝rs am Arlberg","2016-4-17","6"
"Lech Z├╝rs am Arlberg","2016-4-18","6"
"Lech Z├╝rs am Arlberg","2016-4-24","8"
"Lech Z├╝rs am Arlberg","2016-12-12","1"
"Lech Z├╝rs am Arlberg","2015-1-12","6"
"Lech Z├╝rs am Arlberg","2015-1-14","2"
"Lech Z├╝rs am Arlberg","2015-1-17","8"
"Lech Z├╝rs am Arlberg","2015-1-25","2"
"Lech Z├╝rs am Arlberg","2015-1-26","8"
"Lech Z├╝rs am Arlberg","2015-1-27","14"
"Lech Z├╝rs am Arlberg","2015-1-29","8"
"Lech Z├╝rs am Arlberg","2015-1-31","6"
"Lech Z├╝rs am Arlberg","2015-2-2","6"
"Lech Z├╝rs am Arlberg","2015-2-22","2"
"Lech Z├╝rs am Arlberg","2015-2-25","4"
"Lech Z├╝rs am Arlberg","2015-2-27","8"
"Lech Z├╝rs am Arlberg","2015-3-2","8"
"Lech Z├╝rs am Arlberg","2015-3-4","12"
"Lech Z├╝rs am Arlberg","2015-3-5","8"
"Lech Z├╝rs am Arlberg","2015-3-22","6"
"Lech Z├╝rs am Arlberg","2015-3-27","2"
"Lech Z├╝rs am Arlberg","2015-3-29","4"
"Lech Z├╝rs am Arlberg","2015-3-30","4"
"Lech Z├╝rs am Arlberg","2015-4-1","12"
"Lech Z├╝rs am Arlberg","2015-4-2","14"
"Lech Z├╝rs am Arlberg","2015-4-4","4"
"Lech Z├╝rs am Arlberg","2015-4-5","4"
"Lech Z├╝rs am Arlberg","2015-4-6","8"
"Lech Z├╝rs am Arlberg","2015-4-18","2"
"Schladming - Planai - Hochwurzen","2017-1-12","8"
"Schladming - Planai - Hochwurzen","2017-3-8","2"
"Schladming - Planai - Hochwurzen","2017-4-18","4"
"Schladming - Planai - Hochwurzen","2017-4-19","4"
"Schladming - Planai - Hochwurzen","2017-4-29","4"
"Schladming - Planai - Hochwurzen","2017-11-6","4"
"Schladming - Planai - Hochwurzen","2016-1-11","4"
"Schladming - Planai - Hochwurzen","2016-1-15","2"
"Schladming - Planai - Hochwurzen","2016-1-16","4"
"Schladming - Planai - Hochwurzen","2016-11-11","2"
"Schladming - Planai - Hochwurzen","2016-12-12","2"
"Schladming - Planai - Hochwurzen","2016-12-19","6"
"Schladming - Planai - Hochwurzen","2015-1-5","12"
"Schladming - Planai - Hochwurzen","2015-1-12","4"
"Schladming - Planai - Hochwurzen","2015-1-27","2"
"Schladming - Planai - Hochwurzen","2015-2-9","12"
"Schladming - Planai - Hochwurzen","2015-2-24","6"
"Schladming - Planai - Hochwurzen","2015-3-2","2"
"Schladming - Planai - Hochwurzen","2015-3-3","2"
"Schladming - Planai - Hochwurzen","2015-3-6","4"
"Schladming - Planai - Hochwurzen","2015-3-22","2"
"Schladming - Planai - Hochwurzen","2015-3-27","2"
"Schladming - Planai - Hochwurzen","2015-3-31","4"
"Schladming - Planai - Hochwurzen","2015-4-1","4"
"Schladming - Planai - Hochwurzen","2015-4-2","4"
"Schladming - Planai - Hochwurzen","2015-4-7","12"
"St. Anton am Arlberg","2017-1-5","12"
"St. Anton am Arlberg","2017-1-6","6"
"St. Anton am Arlberg","2017-1-13","4"
"St. Anton am Arlberg","2017-1-14","10"
"St. Anton am Arlberg","2017-1-31","4"
"St. Anton am Arlberg","2017-2-1","4"
"St. Anton am Arlberg","2017-2-4","2"
"St. Anton am Arlberg","2017-2-17","4"
"St. Anton am Arlberg","2017-2-25","2"
"St. Anton am Arlberg","2017-3-1","8"
"St. Anton am Arlberg","2017-3-9","6"
"St. Anton am Arlberg","2017-3-18","4"
"St. Anton am Arlberg","2017-4-17","8"
"St. Anton am Arlberg","2017-4-19","10"
"St. Anton am Arlberg","2017-10-23","12"
"St. Anton am Arlberg","2017-11-6","4"
"St. Anton am Arlberg","2016-1-1","2"
"St. Anton am Arlberg","2016-1-3","6"
"St. Anton am Arlberg","2016-1-4","2"
"St. Anton am Arlberg","2016-1-5","4"
"St. Anton am Arlberg","2016-1-7","2"
"St. Anton am Arlberg","2016-1-8","6"
"St. Anton am Arlberg","2016-1-9","2"
"St. Anton am Arlberg","2016-1-12","4"
"St. Anton am Arlberg","2016-1-13","10"
"St. Anton am Arlberg","2016-1-14","6"
"St. Anton am Arlberg","2016-1-15","2"
"St. Anton am Arlberg","2016-1-16","6"
"St. Anton am Arlberg","2016-1-17","6"
"St. Anton am Arlberg","2016-1-18","4"
"St. Anton am Arlberg","2016-1-20","4"
"St. Anton am Arlberg","2016-1-31","12"
"St. Anton am Arlberg","2016-2-1","8"
"St. Anton am Arlberg","2016-2-4","12"
"St. Anton am Arlberg","2016-2-5","12"
"St. Anton am Arlberg","2016-2-8","2"
"St. Anton am Arlberg","2016-2-10","6"
"St. Anton am Arlberg","2016-2-11","6"
"St. Anton am Arlberg","2016-2-13","4"
"St. Anton am Arlberg","2016-2-15","2"
"St. Anton am Arlberg","2016-2-16","2"
"St. Anton am Arlberg","2016-2-19","4"
"St. Anton am Arlberg","2016-2-20","8"
"St. Anton am Arlberg","2016-2-23","4"
"St. Anton am Arlberg","2016-3-1","6"
"St. Anton am Arlberg","2016-3-2","2"
"St. Anton am Arlberg","2016-3-3","4"
"St. Anton am Arlberg","2016-3-4","4"
"St. Anton am Arlberg","2016-3-6","6"
"St. Anton am Arlberg","2016-3-16","2"
"St. Anton am Arlberg","2016-3-24","2"
"St. Anton am Arlberg","2016-3-26","12"
"St. Anton am Arlberg","2016-4-8","2"
"St. Anton am Arlberg","2016-4-14","4"
"St. Anton am Arlberg","2016-4-18","12"
"St. Anton am Arlberg","2016-4-24","4"
"St. Anton am Arlberg","2016-12-25","2"
"St. Anton am Arlberg","2015-1-4","4"
"St. Anton am Arlberg","2015-1-5","2"
"St. Anton am Arlberg","2015-1-10","4"
"St. Anton am Arlberg","2015-1-12","18"
"St. Anton am Arlberg","2015-1-15","2"
"St. Anton am Arlberg","2015-1-17","2"
"St. Anton am Arlberg","2015-1-18","4"
"St. Anton am Arlberg","2015-1-23","2"
"St. Anton am Arlberg","2015-1-25","2"
"St. Anton am Arlberg","2015-1-27","8"
"St. Anton am Arlberg","2015-1-28","10"
"St. Anton am Arlberg","2015-1-29","6"
"St. Anton am Arlberg","2015-1-30","2"
"St. Anton am Arlberg","2015-1-31","4"
"St. Anton am Arlberg","2015-2-2","8"
"St. Anton am Arlberg","2015-2-3","2"
"St. Anton am Arlberg","2015-2-9","6"
"St. Anton am Arlberg","2015-2-22","2"
"St. Anton am Arlberg","2015-2-24","4"
"St. Anton am Arlberg","2015-2-25","2"
"St. Anton am Arlberg","2015-2-28","4"
"St. Anton am Arlberg","2015-3-2","4"
"St. Anton am Arlberg","2015-3-3","8"
"St. Anton am Arlberg","2015-3-4","4"
"St. Anton am Arlberg","2015-3-5","8"
"St. Anton am Arlberg","2015-3-6","2"
"St. Anton am Arlberg","2015-3-22","2"
"St. Anton am Arlberg","2015-3-27","2"
"St. Anton am Arlberg","2015-3-28","2"
"St. Anton am Arlberg","2015-3-29","2"
"St. Anton am Arlberg","2015-3-30","12"
"St. Anton am Arlberg","2015-3-31","10"
"St. Anton am Arlberg","2015-4-1","12"
"St. Anton am Arlberg","2015-4-2","12"
"St. Anton am Arlberg","2015-4-3","12"
"St. Anton am Arlberg","2015-4-4","2"
"St. Anton am Arlberg","2015-4-5","4"
"St. Anton am Arlberg","2015-4-7","6"
"St. Anton am Arlberg","2015-4-18","2"
"St. Anton am Arlberg","2015-11-30","2"
"St. Anton am Arlberg","2015-12-4","2"
"St. Anton am Arlberg","2015-12-16","6"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2017-1-3","4"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2017-1-4","2"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2017-1-5","16"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2017-1-9","4"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2017-1-11","4"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2017-1-12","8"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2017-1-13","4"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2017-1-14","12"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2017-2-1","6"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2017-2-6","4"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2017-2-18","6"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2017-2-20","4"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2017-3-1","12"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2017-3-7","6"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2017-3-10","4"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2017-3-19","1"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2017-4-5","1"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2017-4-6","6"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2017-10-23","2"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2017-11-6","4"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-1-2","2"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-1-3","2"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-1-7","2"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-1-12","8"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-1-13","4"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-1-14","4"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-1-15","2"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-1-18","6"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-1-19","5"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-1-23","2"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-1-31","6"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-2-5","12"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-2-10","6"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-2-15","2"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-2-16","2"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-2-20","4"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-2-24","4"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-2-26","4"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-3-1","6"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-3-2","6"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-3-3","8"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-3-4","4"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-3-6","4"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-3-7","6"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-3-8","6"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-3-9","2"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-3-13","1"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-3-24","6"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-3-26","6"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-4-8","1"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-4-9","4"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-11-10","2"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-11-28","2"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-12-12","6"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-12-25","6"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-12-27","2"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2016-12-28","3"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-1-3","2"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-1-5","18"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-1-11","8"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-1-12","8"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-1-14","4"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-1-17","12"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-1-24","3"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-1-25","4"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-1-27","24"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-1-29","6"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-1-30","4"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-1-31","4"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-2-2","8"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-2-6","2"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-2-8","12"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-2-9","4"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-2-10","2"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-2-24","4"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-2-27","3"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-3-1","1"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-3-2","12"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-3-4","2"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-3-5","4"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-3-6","12"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-3-12","8"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-3-26","8"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-3-27","2"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-3-30","8"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-3-31","6"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-4-2","12"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-4-3","2"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-4-6","14"
"Skicircus Saalbach Hinterglemm Leogang Fieberbrunn","2015-12-9","2"
"Zillertal Gletscherwelt 3000 - Tux - Finkenberg","2017-1-5","12"
"Zillertal Gletscherwelt 3000 - Tux - Finkenberg","2017-9-19","4"
"Zillertal Gletscherwelt 3000 - Tux - Finkenberg","2017-10-23","4"
