country,resort,name,year,month,date,lower,upper
Austria,Bad-Hofgastein,Bad Hofgastein,2015,11,2015-11-01,2,3
Austria,Bad-Hofgastein,Bad Hofgastein,2016,11,2016-11-01,0,0
Austria,Bad-Hofgastein,Bad Hofgastein,2013,12,2013-12-01,27,103
Austria,Bad-Hofgastein,Bad Hofgastein,2014,12,2014-12-01,21,43
Austria,Bad-Hofgastein,Bad Hofgastein,2015,12,2015-12-01,30,40
Austria,Bad-Hofgastein,Bad Hofgastein,2016,12,2016-12-01,14,54
Austria,Bad-Hofgastein,Bad Hofgastein,2014,1,2014-01-01,21,99
Austria,Bad-Hofgastein,Bad Hofgastein,2015,1,2015-01-01,25,76
Austria,Bad-Hofgastein,Bad Hofgastein,2016,1,2016-01-01,34,80
Austria,Bad-Hofgastein,Bad Hofgastein,2017,1,2017-01-01,20,70
Austria,Bad-Hofgastein,Bad Hofgastein,2014,2,2014-02-01,26,140
Austria,Bad-Hofgastein,Bad Hofgastein,2015,2,2015-02-01,30,103
Austria,Bad-Hofgastein,Bad Hofgastein,2016,2,2016-02-01,40,117
Austria,Bad-Hofgastein,Bad Hofgastein,2014,3,2014-03-01,6,142
Austria,Bad-Hofgastein,Bad Hofgastein,2015,3,2015-03-01,32,116
Austria,Bad-Hofgastein,Bad Hofgastein,2016,3,2016-03-01,39,138
Austria,Bad-Hofgastein,Bad Hofgastein,2014,4,2014-04-01,0,61
Austria,Bad-Hofgastein,Bad Hofgastein,2015,4,2015-04-01,8,35
Austria,Bad-Hofgastein,Bad Hofgastein,2016,4,2016-04-01,1,30
Austria,Kitzbuhel,Kitzbuhel,2013,11,2013-11-01,3,29
Austria,Kitzbuhel,Kitzbuhel,2015,11,2015-11-01,1,46
Austria,Kitzbuhel,Kitzbuhel,2016,11,2016-11-01,27,58
Austria,Kitzbuhel,Kitzbuhel,2013,12,2013-12-01,17,68
Austria,Kitzbuhel,Kitzbuhel,2014,12,2014-12-01,15,45
Austria,Kitzbuhel,Kitzbuhel,2015,12,2015-12-01,41,45
Austria,Kitzbuhel,Kitzbuhel,2016,12,2016-12-01,47,54
Austria,Kitzbuhel,Kitzbuhel,2014,1,2014-01-01,39,88
Austria,Kitzbuhel,Kitzbuhel,2015,1,2015-01-01,48,62
Austria,Kitzbuhel,Kitzbuhel,2016,1,2016-01-01,31,60
Austria,Kitzbuhel,Kitzbuhel,2017,1,2017-01-01,52,58
Austria,Kitzbuhel,Kitzbuhel,2014,2,2014-02-01,39,103
Austria,Kitzbuhel,Kitzbuhel,2015,2,2015-02-01,67,86
Austria,Kitzbuhel,Kitzbuhel,2016,2,2016-02-01,56,86
Austria,Kitzbuhel,Kitzbuhel,2014,3,2014-03-01,40,96
Austria,Kitzbuhel,Kitzbuhel,2015,3,2015-03-01,72,104
Austria,Kitzbuhel,Kitzbuhel,2016,3,2016-03-01,60,105
Austria,Kitzbuhel,Kitzbuhel,2014,4,2014-04-01,7,64
Austria,Kitzbuhel,Kitzbuhel,2015,4,2015-04-01,55,103
Austria,Kitzbuhel,Kitzbuhel,2016,4,2016-04-01,25,86
Austria,Igls,Igls,2013,11,2013-11-01,2,11
Austria,Igls,Igls,2015,11,2015-11-01,0,2
Austria,Igls,Igls,2016,11,2016-11-01,0,0
Austria,Igls,Igls,2013,12,2013-12-01,18,48
Austria,Igls,Igls,2014,12,2014-12-01,15,46
Austria,Igls,Igls,2015,12,2015-12-01,7,19
Austria,Igls,Igls,2016,12,2016-12-01,2,6
Austria,Igls,Igls,2014,1,2014-01-01,27,62
Austria,Igls,Igls,2015,1,2015-01-01,18,45
Austria,Igls,Igls,2016,1,2016-01-01,5,40
Austria,Igls,Igls,2017,1,2017-01-01,15,15
Austria,Igls,Igls,2014,2,2014-02-01,27,61
Austria,Igls,Igls,2015,2,2015-02-01,47,122
Austria,Igls,Igls,2016,2,2016-02-01,20,57
Austria,Igls,Igls,2014,3,2014-03-01,18,52
Austria,Igls,Igls,2015,3,2015-03-01,40,110
Austria,Igls,Igls,2016,3,2016-03-01,22,59
Austria,Igls,Igls,2014,4,2014-04-01,0,9
Austria,Igls,Igls,2015,4,2015-04-01,3,10
Austria,Igls,Igls,2016,4,2016-04-01,0,0
Austria,Tschagguns-Montafon,Tschagguns/Montafon,2013,11,2013-11-01,0,0
Austria,Tschagguns-Montafon,Tschagguns/Montafon,2015,11,2015-11-01,0,4
Austria,Tschagguns-Montafon,Tschagguns/Montafon,2016,11,2016-11-01,0,0
Austria,Tschagguns-Montafon,Tschagguns/Montafon,2013,12,2013-12-01,20,62
Austria,Tschagguns-Montafon,Tschagguns/Montafon,2014,12,2014-12-01,31,133
Austria,Tschagguns-Montafon,Tschagguns/Montafon,2015,12,2015-12-01,13,57
Austria,Tschagguns-Montafon,Tschagguns/Montafon,2016,12,2016-12-01,13,45
Austria,Tschagguns-Montafon,Tschagguns/Montafon,2014,1,2014-01-01,29,96
Austria,Tschagguns-Montafon,Tschagguns/Montafon,2015,1,2015-01-01,29,181
Austria,Tschagguns-Montafon,Tschagguns/Montafon,2016,1,2016-01-01,55,128
Austria,Tschagguns-Montafon,Tschagguns/Montafon,2017,1,2017-01-01,20,71
Austria,Tschagguns-Montafon,Tschagguns/Montafon,2014,2,2014-02-01,53,128
Austria,Tschagguns-Montafon,Tschagguns/Montafon,2015,2,2015-02-01,58,221
Austria,Tschagguns-Montafon,Tschagguns/Montafon,2016,2,2016-02-01,76,207
Austria,Tschagguns-Montafon,Tschagguns/Montafon,2014,3,2014-03-01,42,135
Austria,Tschagguns-Montafon,Tschagguns/Montafon,2015,3,2015-03-01,44,251
Austria,Tschagguns-Montafon,Tschagguns/Montafon,2016,3,2016-03-01,79,230
Austria,Tschagguns-Montafon,Tschagguns/Montafon,2014,4,2014-04-01,16,102
Austria,Tschagguns-Montafon,Tschagguns/Montafon,2015,4,2015-04-01,48,270
Austria,Tschagguns-Montafon,Tschagguns/Montafon,2016,4,2016-04-01,41,152
Austria,Mittersill---Kitzbuhel,Mittersill - Kitzbuhel,2013,11,2013-11-01,3,29
Austria,Mittersill---Kitzbuhel,Mittersill - Kitzbuhel,2015,11,2015-11-01,1,46
Austria,Mittersill---Kitzbuhel,Mittersill - Kitzbuhel,2016,11,2016-11-01,27,58
Austria,Mittersill---Kitzbuhel,Mittersill - Kitzbuhel,2013,12,2013-12-01,17,68
Austria,Mittersill---Kitzbuhel,Mittersill - Kitzbuhel,2014,12,2014-12-01,15,45
Austria,Mittersill---Kitzbuhel,Mittersill - Kitzbuhel,2015,12,2015-12-01,41,45
Austria,Mittersill---Kitzbuhel,Mittersill - Kitzbuhel,2016,12,2016-12-01,47,54
Austria,Mittersill---Kitzbuhel,Mittersill - Kitzbuhel,2014,1,2014-01-01,39,88
Austria,Mittersill---Kitzbuhel,Mittersill - Kitzbuhel,2015,1,2015-01-01,48,62
Austria,Mittersill---Kitzbuhel,Mittersill - Kitzbuhel,2016,1,2016-01-01,31,60
Austria,Mittersill---Kitzbuhel,Mittersill - Kitzbuhel,2017,1,2017-01-01,52,58
Austria,Mittersill---Kitzbuhel,Mittersill - Kitzbuhel,2014,2,2014-02-01,39,103
Austria,Mittersill---Kitzbuhel,Mittersill - Kitzbuhel,2015,2,2015-02-01,67,86
Austria,Mittersill---Kitzbuhel,Mittersill - Kitzbuhel,2016,2,2016-02-01,56,86
Austria,Mittersill---Kitzbuhel,Mittersill - Kitzbuhel,2014,3,2014-03-01,40,96
Austria,Mittersill---Kitzbuhel,Mittersill - Kitzbuhel,2015,3,2015-03-01,72,104
Austria,Mittersill---Kitzbuhel,Mittersill - Kitzbuhel,2016,3,2016-03-01,60,105
Austria,Mittersill---Kitzbuhel,Mittersill - Kitzbuhel,2014,4,2014-04-01,7,64
Austria,Mittersill---Kitzbuhel,Mittersill - Kitzbuhel,2015,4,2015-04-01,55,103
Austria,Mittersill---Kitzbuhel,Mittersill - Kitzbuhel,2016,4,2016-04-01,25,86
Austria,Axamer-Lizum,Axamer Lizum,2013,11,2013-11-01,6,20
Austria,Axamer-Lizum,Axamer Lizum,2015,11,2015-11-01,3,12
Austria,Axamer-Lizum,Axamer Lizum,2016,11,2016-11-01,0,0
Austria,Axamer-Lizum,Axamer Lizum,2013,12,2013-12-01,51,72
Austria,Axamer-Lizum,Axamer Lizum,2014,12,2014-12-01,36,66
Austria,Axamer-Lizum,Axamer Lizum,2015,12,2015-12-01,9,21
Austria,Axamer-Lizum,Axamer Lizum,2016,12,2016-12-01,6,13
Austria,Axamer-Lizum,Axamer Lizum,2014,1,2014-01-01,51,89
Austria,Axamer-Lizum,Axamer Lizum,2015,1,2015-01-01,46,83
Austria,Axamer-Lizum,Axamer Lizum,2016,1,2016-01-01,28,51
Austria,Axamer-Lizum,Axamer Lizum,2017,1,2017-01-01,10,20
Austria,Axamer-Lizum,Axamer Lizum,2014,2,2014-02-01,70,118
Austria,Axamer-Lizum,Axamer Lizum,2015,2,2015-02-01,65,106
Austria,Axamer-Lizum,Axamer Lizum,2016,2,2016-02-01,59,101
Austria,Axamer-Lizum,Axamer Lizum,2014,3,2014-03-01,74,130
Austria,Axamer-Lizum,Axamer Lizum,2015,3,2015-03-01,67,119
Austria,Axamer-Lizum,Axamer Lizum,2016,3,2016-03-01,65,117
Austria,Axamer-Lizum,Axamer Lizum,2014,4,2014-04-01,29,75
Austria,Axamer-Lizum,Axamer Lizum,2015,4,2015-04-01,19,41
Austria,Axamer-Lizum,Axamer Lizum,2016,4,2016-04-01,8,21
Austria,Ellmau,Ellmau,2013,11,2013-11-01,0,0
Austria,Ellmau,Ellmau,2015,11,2015-11-01,0,2
Austria,Ellmau,Ellmau,2016,11,2016-11-01,0,0
Austria,Ellmau,Ellmau,2013,12,2013-12-01,19,43
Austria,Ellmau,Ellmau,2014,12,2014-12-01,31,56
Austria,Ellmau,Ellmau,2015,12,2015-12-01,10,28
Austria,Ellmau,Ellmau,2016,12,2016-12-01,20,38
Austria,Ellmau,Ellmau,2014,1,2014-01-01,21,49
Austria,Ellmau,Ellmau,2015,1,2015-01-01,43,64
Austria,Ellmau,Ellmau,2016,1,2016-01-01,34,53
Austria,Ellmau,Ellmau,2017,1,2017-01-01,31,38
Austria,Ellmau,Ellmau,2014,2,2014-02-01,36,69
Austria,Ellmau,Ellmau,2015,2,2015-02-01,66,87
Austria,Ellmau,Ellmau,2016,2,2016-02-01,53,63
Austria,Ellmau,Ellmau,2014,3,2014-03-01,20,52
Austria,Ellmau,Ellmau,2015,3,2015-03-01,40,64
Austria,Ellmau,Ellmau,2016,3,2016-03-01,48,59
Austria,Ellmau,Ellmau,2014,4,2014-04-01,0,0
Austria,Ellmau,Ellmau,2015,4,2015-04-01,3,7
Austria,Ellmau,Ellmau,2016,4,2016-04-01,1,2
Austria,Mayrhofen,Mayrhofen,2013,11,2013-11-01,2,7
Austria,Mayrhofen,Mayrhofen,2015,11,2015-11-01,3,12
Austria,Mayrhofen,Mayrhofen,2016,11,2016-11-01,0,9
Austria,Mayrhofen,Mayrhofen,2013,12,2013-12-01,10,81
Austria,Mayrhofen,Mayrhofen,2014,12,2014-12-01,2,25
Austria,Mayrhofen,Mayrhofen,2015,12,2015-12-01,1,20
Austria,Mayrhofen,Mayrhofen,2016,12,2016-12-01,0,69
Austria,Mayrhofen,Mayrhofen,2014,1,2014-01-01,6,65
Austria,Mayrhofen,Mayrhofen,2015,1,2015-01-01,14,52
Austria,Mayrhofen,Mayrhofen,2016,1,2016-01-01,4,47
Austria,Mayrhofen,Mayrhofen,2017,1,2017-01-01,5,84
Austria,Mayrhofen,Mayrhofen,2014,2,2014-02-01,6,83
Austria,Mayrhofen,Mayrhofen,2015,2,2015-02-01,6,73
Austria,Mayrhofen,Mayrhofen,2016,2,2016-02-01,1,92
Austria,Mayrhofen,Mayrhofen,2014,3,2014-03-01,2,60
Austria,Mayrhofen,Mayrhofen,2015,3,2015-03-01,0,76
Austria,Mayrhofen,Mayrhofen,2016,3,2016-03-01,2,109
Austria,Mayrhofen,Mayrhofen,2014,4,2014-04-01,0,25
Austria,Mayrhofen,Mayrhofen,2015,4,2015-04-01,0,34
Austria,Mayrhofen,Mayrhofen,2016,4,2016-04-01,0,27
Austria,St-Wolfgang,St Wolfgang,2013,11,2013-11-01,0,0
Austria,St-Wolfgang,St Wolfgang,2015,11,2015-11-01,0,0
Austria,St-Wolfgang,St Wolfgang,2016,11,2016-11-01,0,0
Austria,St-Wolfgang,St Wolfgang,2013,12,2013-12-01,6,30
Austria,St-Wolfgang,St Wolfgang,2014,12,2014-12-01,6,53
Austria,St-Wolfgang,St Wolfgang,2015,12,2015-12-01,0,6
Austria,St-Wolfgang,St Wolfgang,2016,12,2016-12-01,7,10
Austria,St-Wolfgang,St Wolfgang,2014,1,2014-01-01,16,64
Austria,St-Wolfgang,St Wolfgang,2015,1,2015-01-01,22,79
Austria,St-Wolfgang,St Wolfgang,2016,1,2016-01-01,10,49
Austria,St-Wolfgang,St Wolfgang,2017,1,2017-01-01,22,60
Austria,St-Wolfgang,St Wolfgang,2014,2,2014-02-01,7,44
Austria,St-Wolfgang,St Wolfgang,2015,2,2015-02-01,30,96
Austria,St-Wolfgang,St Wolfgang,2016,2,2016-02-01,2,48
Austria,St-Wolfgang,St Wolfgang,2014,3,2014-03-01,6,18
Austria,St-Wolfgang,St Wolfgang,2015,3,2015-03-01,5,51
Austria,St-Wolfgang,St Wolfgang,2016,3,2016-03-01,46,72
Austria,St-Wolfgang,St Wolfgang,2014,4,2014-04-01,0,0
Austria,St-Wolfgang,St Wolfgang,2015,4,2015-04-01,0,0
Austria,St-Wolfgang,St Wolfgang,2016,4,2016-04-01,0,0
Austria,Zell-am-See,Zell am See,2013,11,2013-11-01,0,0
Austria,Zell-am-See,Zell am See,2015,11,2015-11-01,0,2
Austria,Zell-am-See,Zell am See,2016,11,2016-11-01,11,47
Austria,Zell-am-See,Zell am See,2013,12,2013-12-01,10,57
Austria,Zell-am-See,Zell am See,2014,12,2014-12-01,5,41
Austria,Zell-am-See,Zell am See,2015,12,2015-12-01,0,30
Austria,Zell-am-See,Zell am See,2016,12,2016-12-01,11,40
Austria,Zell-am-See,Zell am See,2014,1,2014-01-01,12,78
Austria,Zell-am-See,Zell am See,2015,1,2015-01-01,20,84
Austria,Zell-am-See,Zell am See,2016,1,2016-01-01,14,54
Austria,Zell-am-See,Zell am See,2017,1,2017-01-01,23,56
Austria,Zell-am-See,Zell am See,2014,2,2014-02-01,19,113
Austria,Zell-am-See,Zell am See,2015,2,2015-02-01,18,112
Austria,Zell-am-See,Zell am See,2016,2,2016-02-01,32,100
Austria,Zell-am-See,Zell am See,2014,3,2014-03-01,9,98
Austria,Zell-am-See,Zell am See,2015,3,2015-03-01,10,117
Austria,Zell-am-See,Zell am See,2016,3,2016-03-01,30,137
Austria,Zell-am-See,Zell am See,2014,4,2014-04-01,4,45
Austria,Zell-am-See,Zell am See,2015,4,2015-04-01,3,65
Austria,Zell-am-See,Zell am See,2016,4,2016-04-01,11,39
Austria,St-Johann-in-Tirol,St Johann in Tirol,2013,11,2013-11-01,0,0
Austria,St-Johann-in-Tirol,St Johann in Tirol,2015,11,2015-11-01,0,0
Austria,St-Johann-in-Tirol,St Johann in Tirol,2016,11,2016-11-01,0,0
Austria,St-Johann-in-Tirol,St Johann in Tirol,2013,12,2013-12-01,8,69
Austria,St-Johann-in-Tirol,St Johann in Tirol,2014,12,2014-12-01,26,65
Austria,St-Johann-in-Tirol,St Johann in Tirol,2015,12,2015-12-01,0,12
Austria,St-Johann-in-Tirol,St Johann in Tirol,2016,12,2016-12-01,11,11
Austria,St-Johann-in-Tirol,St Johann in Tirol,2014,1,2014-01-01,21,63
Austria,St-Johann-in-Tirol,St Johann in Tirol,2015,1,2015-01-01,28,87
Austria,St-Johann-in-Tirol,St Johann in Tirol,2016,1,2016-01-01,26,65
Austria,St-Johann-in-Tirol,St Johann in Tirol,2017,1,2017-01-01,20,25
Austria,St-Johann-in-Tirol,St Johann in Tirol,2014,2,2014-02-01,22,105
Austria,St-Johann-in-Tirol,St Johann in Tirol,2015,2,2015-02-01,81,156
Austria,St-Johann-in-Tirol,St Johann in Tirol,2016,2,2016-02-01,56,113
Austria,St-Johann-in-Tirol,St Johann in Tirol,2014,3,2014-03-01,5,55
Austria,St-Johann-in-Tirol,St Johann in Tirol,2015,3,2015-03-01,16,92
Austria,St-Johann-in-Tirol,St Johann in Tirol,2016,3,2016-03-01,34,86
Austria,St-Johann-in-Tirol,St Johann in Tirol,2014,4,2014-04-01,0,0
Austria,St-Johann-in-Tirol,St Johann in Tirol,2015,4,2015-04-01,0,6
Austria,St-Johann-in-Tirol,St Johann in Tirol,2016,4,2016-04-01,0,1
Austria,Kirchberg,Kirchberg,2013,11,2013-11-01,5,27
Austria,Kirchberg,Kirchberg,2015,11,2015-11-01,1,45
Austria,Kirchberg,Kirchberg,2016,11,2016-11-01,30,58
Austria,Kirchberg,Kirchberg,2013,12,2013-12-01,32,69
Austria,Kirchberg,Kirchberg,2014,12,2014-12-01,16,46
Austria,Kirchberg,Kirchberg,2015,12,2015-12-01,42,45
Austria,Kirchberg,Kirchberg,2016,12,2016-12-01,46,54
Austria,Kirchberg,Kirchberg,2014,1,2014-01-01,39,90
Austria,Kirchberg,Kirchberg,2015,1,2015-01-01,50,64
Austria,Kirchberg,Kirchberg,2016,1,2016-01-01,29,67
Austria,Kirchberg,Kirchberg,2017,1,2017-01-01,53,59
Austria,Kirchberg,Kirchberg,2014,2,2014-02-01,47,95
Austria,Kirchberg,Kirchberg,2015,2,2015-02-01,66,86
Austria,Kirchberg,Kirchberg,2016,2,2016-02-01,55,85
Austria,Kirchberg,Kirchberg,2014,3,2014-03-01,39,90
Austria,Kirchberg,Kirchberg,2015,3,2015-03-01,72,104
Austria,Kirchberg,Kirchberg,2016,3,2016-03-01,60,112
Austria,Kirchberg,Kirchberg,2014,4,2014-04-01,6,41
Austria,Kirchberg,Kirchberg,2015,4,2015-04-01,21,37
Austria,Kirchberg,Kirchberg,2016,4,2016-04-01,20,84
Austria,Westendorf,Westendorf,2013,11,2013-11-01,0,0
Austria,Westendorf,Westendorf,2015,11,2015-11-01,0,2
Austria,Westendorf,Westendorf,2016,11,2016-11-01,0,0
Austria,Westendorf,Westendorf,2013,12,2013-12-01,10,48
Austria,Westendorf,Westendorf,2014,12,2014-12-01,31,56
Austria,Westendorf,Westendorf,2015,12,2015-12-01,10,29
Austria,Westendorf,Westendorf,2016,12,2016-12-01,20,37
Austria,Westendorf,Westendorf,2014,1,2014-01-01,17,57
Austria,Westendorf,Westendorf,2015,1,2015-01-01,43,64
Austria,Westendorf,Westendorf,2016,1,2016-01-01,34,53
Austria,Westendorf,Westendorf,2017,1,2017-01-01,31,38
Austria,Westendorf,Westendorf,2014,2,2014-02-01,40,71
Austria,Westendorf,Westendorf,2015,2,2015-02-01,66,87
Austria,Westendorf,Westendorf,2016,2,2016-02-01,53,65
Austria,Westendorf,Westendorf,2014,3,2014-03-01,22,53
Austria,Westendorf,Westendorf,2015,3,2015-03-01,40,64
Austria,Westendorf,Westendorf,2016,3,2016-03-01,48,59
Austria,Westendorf,Westendorf,2014,4,2014-04-01,0,0
Austria,Westendorf,Westendorf,2015,4,2015-04-01,6,17
Austria,Westendorf,Westendorf,2016,4,2016-04-01,1,2
Austria,Wildschonau,Wildschonau,2013,11,2013-11-01,0,0
Austria,Wildschonau,Wildschonau,2015,11,2015-11-01,0,3
Austria,Wildschonau,Wildschonau,2016,11,2016-11-01,0,0
Austria,Wildschonau,Wildschonau,2013,12,2013-12-01,11,47
Austria,Wildschonau,Wildschonau,2014,12,2014-12-01,20,61
Austria,Wildschonau,Wildschonau,2015,12,2015-12-01,4,40
Austria,Wildschonau,Wildschonau,2016,12,2016-12-01,31,39
Austria,Wildschonau,Wildschonau,2014,1,2014-01-01,30,76
Austria,Wildschonau,Wildschonau,2015,1,2015-01-01,37,85
Austria,Wildschonau,Wildschonau,2016,1,2016-01-01,35,92
Austria,Wildschonau,Wildschonau,2017,1,2017-01-01,40,72
Austria,Wildschonau,Wildschonau,2014,2,2014-02-01,28,100
Austria,Wildschonau,Wildschonau,2015,2,2015-02-01,53,121
Austria,Wildschonau,Wildschonau,2016,2,2016-02-01,36,119
Austria,Wildschonau,Wildschonau,2014,3,2014-03-01,28,92
Austria,Wildschonau,Wildschonau,2015,3,2015-03-01,48,105
Austria,Wildschonau,Wildschonau,2016,3,2016-03-01,49,139
Austria,Wildschonau,Wildschonau,2014,4,2014-04-01,1,13
Austria,Wildschonau,Wildschonau,2015,4,2015-04-01,12,42
Austria,Wildschonau,Wildschonau,2016,4,2016-04-01,1,27
Austria,Fugen,Fugen,2013,11,2013-11-01,0,7
Austria,Fugen,Fugen,2015,11,2015-11-01,0,1
Austria,Fugen,Fugen,2016,11,2016-11-01,0,0
Austria,Fugen,Fugen,2013,12,2013-12-01,17,54
Austria,Fugen,Fugen,2014,12,2014-12-01,30,58
Austria,Fugen,Fugen,2015,12,2015-12-01,4,28
Austria,Fugen,Fugen,2016,12,2016-12-01,18,36
Austria,Fugen,Fugen,2014,1,2014-01-01,24,57
Austria,Fugen,Fugen,2015,1,2015-01-01,40,76
Austria,Fugen,Fugen,2016,1,2016-01-01,9,51
Austria,Fugen,Fugen,2017,1,2017-01-01,30,50
Austria,Fugen,Fugen,2014,2,2014-02-01,29,71
Austria,Fugen,Fugen,2015,2,2015-02-01,51,107
Austria,Fugen,Fugen,2016,2,2016-02-01,6,95
Austria,Fugen,Fugen,2014,3,2014-03-01,44,76
Austria,Fugen,Fugen,2015,3,2015-03-01,60,120
Austria,Fugen,Fugen,2016,3,2016-03-01,58,112
Austria,Fugen,Fugen,2014,4,2014-04-01,11,62
Austria,Fugen,Fugen,2015,4,2015-04-01,29,81
Austria,Fugen,Fugen,2016,4,2016-04-01,12,30
Austria,Seefeld,Seefeld,2013,11,2013-11-01,0,0
Austria,Seefeld,Seefeld,2015,11,2015-11-01,0,2
Austria,Seefeld,Seefeld,2016,11,2016-11-01,0,0
Austria,Seefeld,Seefeld,2013,12,2013-12-01,8,22
Austria,Seefeld,Seefeld,2014,12,2014-12-01,18,56
Austria,Seefeld,Seefeld,2015,12,2015-12-01,10,30
Austria,Seefeld,Seefeld,2016,12,2016-12-01,18,37
Austria,Seefeld,Seefeld,2014,1,2014-01-01,23,48
Austria,Seefeld,Seefeld,2015,1,2015-01-01,17,50
Austria,Seefeld,Seefeld,2016,1,2016-01-01,25,57
Austria,Seefeld,Seefeld,2017,1,2017-01-01,30,52
Austria,Seefeld,Seefeld,2014,2,2014-02-01,26,53
Austria,Seefeld,Seefeld,2015,2,2015-02-01,46,110
Austria,Seefeld,Seefeld,2016,2,2016-02-01,18,52
Austria,Seefeld,Seefeld,2014,3,2014-03-01,12,44
Austria,Seefeld,Seefeld,2015,3,2015-03-01,28,76
Austria,Seefeld,Seefeld,2016,3,2016-03-01,26,45
Austria,Seefeld,Seefeld,2014,4,2014-04-01,0,0
Austria,Seefeld,Seefeld,2015,4,2015-04-01,2,5
Austria,Seefeld,Seefeld,2016,4,2016-04-01,1,1
Austria,St-Anton,St Anton,2013,11,2013-11-01,0,0
Austria,St-Anton,St Anton,2015,11,2015-11-01,0,4
Austria,St-Anton,St Anton,2016,11,2016-11-01,0,0
Austria,St-Anton,St Anton,2013,12,2013-12-01,20,62
Austria,St-Anton,St Anton,2014,12,2014-12-01,31,133
Austria,St-Anton,St Anton,2015,12,2015-12-01,13,57
Austria,St-Anton,St Anton,2016,12,2016-12-01,13,45
Austria,St-Anton,St Anton,2014,1,2014-01-01,29,96
Austria,St-Anton,St Anton,2015,1,2015-01-01,29,181
Austria,St-Anton,St Anton,2016,1,2016-01-01,55,128
Austria,St-Anton,St Anton,2017,1,2017-01-01,20,71
Austria,St-Anton,St Anton,2014,2,2014-02-01,53,128
Austria,St-Anton,St Anton,2015,2,2015-02-01,58,221
Austria,St-Anton,St Anton,2016,2,2016-02-01,76,207
Austria,St-Anton,St Anton,2014,3,2014-03-01,42,135
Austria,St-Anton,St Anton,2015,3,2015-03-01,44,251
Austria,St-Anton,St Anton,2016,3,2016-03-01,79,230
Austria,St-Anton,St Anton,2014,4,2014-04-01,16,102
Austria,St-Anton,St Anton,2015,4,2015-04-01,48,270
Austria,St-Anton,St Anton,2016,4,2016-04-01,41,152
Austria,Filzmoos,Filzmoos,2013,11,2013-11-01,0,0
Austria,Filzmoos,Filzmoos,2015,11,2015-11-01,0,0
Austria,Filzmoos,Filzmoos,2016,11,2016-11-01,0,0
Austria,Filzmoos,Filzmoos,2013,12,2013-12-01,12,26
Austria,Filzmoos,Filzmoos,2014,12,2014-12-01,50,81
Austria,Filzmoos,Filzmoos,2015,12,2015-12-01,24,24
Austria,Filzmoos,Filzmoos,2016,12,2016-12-01,15,18
Austria,Filzmoos,Filzmoos,2014,1,2014-01-01,37,85
Austria,Filzmoos,Filzmoos,2015,1,2015-01-01,77,133
Austria,Filzmoos,Filzmoos,2016,1,2016-01-01,51,61
Austria,Filzmoos,Filzmoos,2017,1,2017-01-01,65,83
Austria,Filzmoos,Filzmoos,2014,2,2014-02-01,42,92
Austria,Filzmoos,Filzmoos,2015,2,2015-02-01,92,164
Austria,Filzmoos,Filzmoos,2016,2,2016-02-01,61,101
Austria,Filzmoos,Filzmoos,2014,3,2014-03-01,30,89
Austria,Filzmoos,Filzmoos,2015,3,2015-03-01,58,152
Austria,Filzmoos,Filzmoos,2016,3,2016-03-01,64,112
Austria,Filzmoos,Filzmoos,2014,4,2014-04-01,0,0
Austria,Filzmoos,Filzmoos,2015,4,2015-04-01,4,15
Austria,Filzmoos,Filzmoos,2016,4,2016-04-01,1,4
Austria,Schladming,Schladming,2013,11,2013-11-01,2,20
Austria,Schladming,Schladming,2015,11,2015-11-01,8,14
Austria,Schladming,Schladming,2016,11,2016-11-01,0,63
Austria,Schladming,Schladming,2013,12,2013-12-01,36,67
Austria,Schladming,Schladming,2014,12,2014-12-01,23,53
Austria,Schladming,Schladming,2015,12,2015-12-01,44,53
Austria,Schladming,Schladming,2016,12,2016-12-01,43,103
Austria,Schladming,Schladming,2014,1,2014-01-01,45,76
Austria,Schladming,Schladming,2015,1,2015-01-01,55,89
Austria,Schladming,Schladming,2016,1,2016-01-01,53,73
Austria,Schladming,Schladming,2017,1,2017-01-01,70,130
Austria,Schladming,Schladming,2014,2,2014-02-01,70,109
Austria,Schladming,Schladming,2015,2,2015-02-01,77,136
Austria,Schladming,Schladming,2016,2,2016-02-01,60,98
Austria,Schladming,Schladming,2014,3,2014-03-01,53,115
Austria,Schladming,Schladming,2015,3,2015-03-01,80,145
Austria,Schladming,Schladming,2016,3,2016-03-01,59,130
Austria,Schladming,Schladming,2014,4,2014-04-01,4,67
Austria,Schladming,Schladming,2015,4,2015-04-01,22,47
Austria,Schladming,Schladming,2016,4,2016-04-01,4,33
Austria,Finkenberg,Finkenberg,2013,11,2013-11-01,0,0
Austria,Finkenberg,Finkenberg,2015,11,2015-11-01,0,1
Austria,Finkenberg,Finkenberg,2016,11,2016-11-01,0,5
Austria,Finkenberg,Finkenberg,2013,12,2013-12-01,5,54
Austria,Finkenberg,Finkenberg,2014,12,2014-12-01,11,28
Austria,Finkenberg,Finkenberg,2015,12,2015-12-01,2,24
Austria,Finkenberg,Finkenberg,2016,12,2016-12-01,0,66
Austria,Finkenberg,Finkenberg,2014,1,2014-01-01,13,54
Austria,Finkenberg,Finkenberg,2015,1,2015-01-01,18,60
Austria,Finkenberg,Finkenberg,2016,1,2016-01-01,6,32
Austria,Finkenberg,Finkenberg,2017,1,2017-01-01,7,91
Austria,Finkenberg,Finkenberg,2014,2,2014-02-01,30,80
Austria,Finkenberg,Finkenberg,2015,2,2015-02-01,30,92
