"country","resort","name","year","month","week","date","lower","upper"
"Switzerland","Andermatt","Andermatt",2016,1,1,"2016-1-1",10,112
"Switzerland","Andermatt","Andermatt",2016,1,2,"2016-1-8",22,155
"Switzerland","Andermatt","Andermatt",2016,1,3,"2016-1-15",39,190
"Switzerland","Andermatt","Andermatt",2016,1,4,"2016-1-22",33,190
"Switzerland","Andermatt","Andermatt",2016,2,1,"2016-2-1",32,244
"Switzerland","Andermatt","Andermatt",2016,2,2,"2016-2-8",45,303
"Switzerland","Andermatt","Andermatt",2016,2,3,"2016-2-15",43,314
"Switzerland","Andermatt","Andermatt",2016,2,4,"2016-2-22",33,314
"Switzerland","Andermatt","Andermatt",2016,3,1,"2016-3-1",43,348
"Switzerland","Andermatt","Andermatt",2016,3,2,"2016-3-8",53,378
"Switzerland","Andermatt","Andermatt",2016,3,3,"2016-3-15",39,362
"Switzerland","Andermatt","Andermatt",2016,3,4,"2016-3-22",17,344
"Switzerland","Andermatt","Andermatt",2016,4,1,"2016-4-1",null,326
"Switzerland","Andermatt","Andermatt",2016,4,2,"2016-4-8",null,356
"Switzerland","Andermatt","Andermatt",2016,4,3,"2016-4-15",2,388
"Switzerland","Anzere","Anzere",2015,11,4,"2015-11-22",null,null
"Switzerland","Anzere","Anzere",2015,12,1,"2015-12-1",3,12
"Switzerland","Anzere","Anzere",2015,12,2,"2015-12-8",13,50
"Switzerland","Anzere","Anzere",2015,12,3,"2015-12-15",5,50
"Switzerland","Anzere","Anzere",2015,12,4,"2015-12-22",5,45
"Switzerland","Anzere","Anzere",2016,1,1,"2016-1-1",46,102
"Switzerland","Anzere","Anzere",2016,1,2,"2016-1-8",113,203
"Switzerland","Anzere","Anzere",2016,1,3,"2016-1-15",136,235
"Switzerland","Anzere","Anzere",2016,1,4,"2016-1-22",104,212
"Switzerland","Anzere","Anzere",2016,2,1,"2016-2-1",82,196
"Switzerland","Anzere","Anzere",2016,2,2,"2016-2-8",93,238
"Switzerland","Anzere","Anzere",2016,2,3,"2016-2-15",80,310
"Switzerland","Anzere","Anzere",2016,2,4,"2016-2-22",80,310
"Switzerland","Anzere","Anzere",2016,3,1,"2016-3-1",86,310
"Switzerland","Anzere","Anzere",2016,3,2,"2016-3-8",83,310
"Switzerland","Anzere","Anzere",2016,3,3,"2016-3-15",54,276
"Switzerland","Anzere","Anzere",2016,3,4,"2016-3-22",30,216
"Switzerland","Anzere","Anzere",2016,4,1,"2016-4-1",6,40
"Switzerland","Anzere","Anzere",2016,4,2,"2016-4-8",null,null
"Switzerland","Anzere","Anzere",2016,4,3,"2016-4-15",null,null
"Switzerland","Arosa","Arosa",2015,11,4,"2015-11-22",11,55
"Switzerland","Arosa","Arosa",2015,12,1,"2015-12-1",20,50
"Switzerland","Arosa","Arosa",2015,12,2,"2015-12-8",20,53
"Switzerland","Arosa","Arosa",2015,12,3,"2015-12-15",10,40
"Switzerland","Arosa","Arosa",2015,12,4,"2015-12-22",10,40
"Switzerland","Arosa","Arosa",2016,1,1,"2016-1-1",20,50
"Switzerland","Arosa","Arosa",2016,1,2,"2016-1-8",23,53
"Switzerland","Arosa","Arosa",2016,1,3,"2016-1-15",50,80
"Switzerland","Arosa","Arosa",2016,1,4,"2016-1-22",50,80
"Switzerland","Arosa","Arosa",2016,2,1,"2016-2-1",56,108
"Switzerland","Arosa","Arosa",2016,2,2,"2016-2-8",60,110
"Switzerland","Arosa","Arosa",2016,2,3,"2016-2-15",60,110
"Switzerland","Arosa","Arosa",2016,2,4,"2016-2-22",60,110
"Switzerland","Arosa","Arosa",2016,3,1,"2016-3-1",76,130
"Switzerland","Arosa","Arosa",2016,3,2,"2016-3-8",100,170
"Switzerland","Arosa","Arosa",2016,3,3,"2016-3-15",100,170
"Switzerland","Arosa","Arosa",2016,3,4,"2016-3-22",86,162
"Switzerland","Arosa","Arosa",2016,4,1,"2016-4-1",70,150
"Switzerland","Arosa","Arosa",2016,4,2,"2016-4-8",11,25
"Switzerland","Arosa","Arosa",2016,4,3,"2016-4-15",null,null
"Switzerland","Champery","Champery",2015,11,4,"2015-11-22",null,null
"Switzerland","Champery","Champery",2015,12,1,"2015-12-1",2,7
"Switzerland","Champery","Champery",2015,12,2,"2015-12-8",5,32
"Switzerland","Champery","Champery",2015,12,3,"2015-12-15",1,30
"Switzerland","Champery","Champery",2015,12,4,"2015-12-22",null,27
"Switzerland","Champery","Champery",2016,1,1,"2016-1-1",1,50
"Switzerland","Champery","Champery",2016,1,2,"2016-1-8",19,80
"Switzerland","Champery","Champery",2016,1,3,"2016-1-15",50,120
"Switzerland","Champery","Champery",2016,1,4,"2016-1-22",20,100
"Switzerland","Champery","Champery",2016,2,1,"2016-2-1",18,90
"Switzerland","Champery","Champery",2016,2,2,"2016-2-8",15,100
"Switzerland","Champery","Champery",2016,2,3,"2016-2-15",18,130
"Switzerland","Champery","Champery",2016,2,4,"2016-2-22",28,130
"Switzerland","Champery","Champery",2016,3,1,"2016-3-1",26,144
"Switzerland","Champery","Champery",2016,3,2,"2016-3-8",50,200
"Switzerland","Champery","Champery",2016,3,3,"2016-3-15",40,200
"Switzerland","Champery","Champery",2016,3,4,"2016-3-22",null,172
"Switzerland","Champery","Champery",2016,4,1,"2016-4-1",null,156
"Switzerland","Champery","Champery",2016,4,2,"2016-4-8",null,23
"Switzerland","Champery","Champery",2016,4,3,"2016-4-15",null,null
"Switzerland","Crans-Montana","Crans Montana",2015,11,4,"2015-11-22",30,60
"Switzerland","Crans-Montana","Crans Montana",2015,12,1,"2015-12-1",22,71
"Switzerland","Crans-Montana","Crans Montana",2015,12,2,"2015-12-8",10,35
"Switzerland","Crans-Montana","Crans Montana",2015,12,3,"2015-12-15",12,52
"Switzerland","Crans-Montana","Crans Montana",2015,12,4,"2015-12-22",null,114
"Switzerland","Crans-Montana","Crans Montana",2016,1,1,"2016-1-1",30,142
"Switzerland","Crans-Montana","Crans Montana",2016,1,2,"2016-1-8",53,235
"Switzerland","Crans-Montana","Crans Montana",2016,1,3,"2016-1-15",52,248
"Switzerland","Crans-Montana","Crans Montana",2016,1,4,"2016-1-22",50,235
"Switzerland","Crans-Montana","Crans Montana",2016,2,1,"2016-2-1",43,212
"Switzerland","Crans-Montana","Crans Montana",2016,2,2,"2016-2-8",60,268
"Switzerland","Crans-Montana","Crans Montana",2016,2,3,"2016-2-15",77,308
"Switzerland","Crans-Montana","Crans Montana",2016,2,4,"2016-2-22",64,294
"Switzerland","Crans-Montana","Crans Montana",2016,3,1,"2016-3-1",63,314
"Switzerland","Crans-Montana","Crans Montana",2016,3,2,"2016-3-8",64,345
"Switzerland","Crans-Montana","Crans Montana",2016,3,3,"2016-3-15",56,324
"Switzerland","Crans-Montana","Crans Montana",2016,3,4,"2016-3-22",27,323
"Switzerland","Crans-Montana","Crans Montana",2016,4,1,"2016-4-1",7,322
"Switzerland","Crans-Montana","Crans Montana",2016,4,2,"2016-4-8",null,318
"Switzerland","Crans-Montana","Crans Montana",2016,4,3,"2016-4-15",null,null
"Switzerland","Davos","Davos",2015,11,4,"2015-11-22",5,37
"Switzerland","Davos","Davos",2015,12,1,"2015-12-1",1,38
"Switzerland","Davos","Davos",2015,12,2,"2015-12-8",null,37
"Switzerland","Davos","Davos",2015,12,3,"2015-12-15",null,45
"Switzerland","Davos","Davos",2015,12,4,"2015-12-22",null,42
"Switzerland","Davos","Davos",2016,1,1,"2016-1-1",6,57
"Switzerland","Davos","Davos",2016,1,2,"2016-1-8",22,90
"Switzerland","Davos","Davos",2016,1,3,"2016-1-15",37,122
"Switzerland","Davos","Davos",2016,1,4,"2016-1-22",32,107
"Switzerland","Davos","Davos",2016,2,1,"2016-2-1",45,138
"Switzerland","Davos","Davos",2016,2,2,"2016-2-8",56,153
"Switzerland","Davos","Davos",2016,2,3,"2016-2-15",60,150
"Switzerland","Davos","Davos",2016,2,4,"2016-2-22",59,163
"Switzerland","Davos","Davos",2016,3,1,"2016-3-1",66,186
"Switzerland","Davos","Davos",2016,3,2,"2016-3-8",75,188
"Switzerland","Davos","Davos",2016,3,3,"2016-3-15",72,173
"Switzerland","Davos","Davos",2016,3,4,"2016-3-22",58,169
"Switzerland","Davos","Davos",2016,4,1,"2016-4-1",21,156
"Switzerland","Davos","Davos",2016,4,2,"2016-4-8",2,148
"Switzerland","Davos","Davos",2016,4,3,"2016-4-15",null,null
"Switzerland","Engelberg","Engelberg",2015,11,4,"2015-11-22",42,87
"Switzerland","Engelberg","Engelberg",2015,12,1,"2015-12-1",38,151
"Switzerland","Engelberg","Engelberg",2015,12,2,"2015-12-8",35,155
"Switzerland","Engelberg","Engelberg",2015,12,3,"2015-12-15",29,155
"Switzerland","Engelberg","Engelberg",2015,12,4,"2015-12-22",15,150
"Switzerland","Engelberg","Engelberg",2016,1,1,"2016-1-1",16,170
"Switzerland","Engelberg","Engelberg",2016,1,2,"2016-1-8",20,191
"Switzerland","Engelberg","Engelberg",2016,1,3,"2016-1-15",80,310
"Switzerland","Engelberg","Engelberg",2016,1,4,"2016-1-22",80,310
"Switzerland","Engelberg","Engelberg",2016,2,1,"2016-2-1",36,320
"Switzerland","Engelberg","Engelberg",2016,2,2,"2016-2-8",30,337
"Switzerland","Engelberg","Engelberg",2016,2,3,"2016-2-15",30,346
"Switzerland","Engelberg","Engelberg",2016,2,4,"2016-2-22",30,350
"Switzerland","Engelberg","Engelberg",2016,3,1,"2016-3-1",32,350
"Switzerland","Engelberg","Engelberg",2016,3,2,"2016-3-8",35,355
"Switzerland","Engelberg","Engelberg",2016,3,3,"2016-3-15",30,380
"Switzerland","Engelberg","Engelberg",2016,3,4,"2016-3-22",21,380
"Switzerland","Engelberg","Engelberg",2016,4,1,"2016-4-1",3,385
"Switzerland","Engelberg","Engelberg",2016,4,2,"2016-4-8",null,380
"Switzerland","Engelberg","Engelberg",2016,4,3,"2016-4-15",null,375
"Switzerland","Flims-Laax","Flims/Laax",2015,11,4,"2015-11-22",10,70
"Switzerland","Flims-Laax","Flims/Laax",2015,12,1,"2015-12-1",3,69
"Switzerland","Flims-Laax","Flims/Laax",2015,12,2,"2015-12-8",null,61
"Switzerland","Flims-Laax","Flims/Laax",2015,12,3,"2015-12-15",null,80
"Switzerland","Flims-Laax","Flims/Laax",2015,12,4,"2015-12-22",null,97
"Switzerland","Flims-Laax","Flims/Laax",2016,1,1,"2016-1-1",5,112
"Switzerland","Flims-Laax","Flims/Laax",2016,1,2,"2016-1-8",5,152
"Switzerland","Flims-Laax","Flims/Laax",2016,1,3,"2016-1-15",40,193
"Switzerland","Flims-Laax","Flims/Laax",2016,1,4,"2016-1-22",31,176
"Switzerland","Flims-Laax","Flims/Laax",2016,2,1,"2016-2-1",30,207
"Switzerland","Flims-Laax","Flims/Laax",2016,2,2,"2016-2-8",29,224
"Switzerland","Flims-Laax","Flims/Laax",2016,2,3,"2016-2-15",21,230
"Switzerland","Flims-Laax","Flims/Laax",2016,2,4,"2016-2-22",20,236
"Switzerland","Flims-Laax","Flims/Laax",2016,3,1,"2016-3-1",25,243
"Switzerland","Flims-Laax","Flims/Laax",2016,3,2,"2016-3-8",40,281
"Switzerland","Flims-Laax","Flims/Laax",2016,3,3,"2016-3-15",31,283
"Switzerland","Flims-Laax","Flims/Laax",2016,3,4,"2016-3-22",14,272
"Switzerland","Flims-Laax","Flims/Laax",2016,4,1,"2016-4-1",8,265
"Switzerland","Flims-Laax","Flims/Laax",2016,4,2,"2016-4-8",5,46
"Switzerland","Flims-Laax","Flims/Laax",2016,4,3,"2016-4-15",null,null
"Switzerland","Grimentz","Grimentz",2015,11,4,"2015-11-22",20,62
"Switzerland","Grimentz","Grimentz",2015,12,1,"2015-12-1",20,70
"Switzerland","Grimentz","Grimentz",2015,12,2,"2015-12-8",17,63
"Switzerland","Grimentz","Grimentz",2015,12,3,"2015-12-15",12,58
"Switzerland","Grimentz","Grimentz",2015,12,4,"2015-12-22",10,55
"Switzerland","Grimentz","Grimentz",2016,1,1,"2016-1-1",37,88
"Switzerland","Grimentz","Grimentz",2016,1,2,"2016-1-8",59,143
"Switzerland","Grimentz","Grimentz",2016,1,3,"2016-1-15",65,143
"Switzerland","Grimentz","Grimentz",2016,1,4,"2016-1-22",57,132
"Switzerland","Grimentz","Grimentz",2016,2,1,"2016-2-1",52,168
"Switzerland","Grimentz","Grimentz",2016,2,2,"2016-2-8",60,189
"Switzerland","Grimentz","Grimentz",2016,2,3,"2016-2-15",60,204
"Switzerland","Grimentz","Grimentz",2016,2,4,"2016-2-22",50,206
"Switzerland","Grimentz","Grimentz",2016,3,1,"2016-3-1",54,219
"Switzerland","Grimentz","Grimentz",2016,3,2,"2016-3-8",60,227
"Switzerland","Grimentz","Grimentz",2016,3,3,"2016-3-15",56,217
"Switzerland","Grimentz","Grimentz",2016,3,4,"2016-3-22",52,207
"Switzerland","Grimentz","Grimentz",2016,4,1,"2016-4-1",38,200
"Switzerland","Grimentz","Grimentz",2016,4,2,"2016-4-8",5,33
"Switzerland","Grimentz","Grimentz",2016,4,3,"2016-4-15",null,null
"Switzerland","Grindelwald","Grindelwald",2015,11,4,"2015-11-22",24,64
"Switzerland","Grindelwald","Grindelwald",2015,12,1,"2015-12-1",25,69
"Switzerland","Grindelwald","Grindelwald",2015,12,2,"2015-12-8",11,49
"Switzerland","Grindelwald","Grindelwald",2015,12,3,"2015-12-15",6,45
"Switzerland","Grindelwald","Grindelwald",2015,12,4,"2015-12-22",4,32
"Switzerland","Grindelwald","Grindelwald",2016,1,1,"2016-1-1",4,58
"Switzerland","Grindelwald","Grindelwald",2016,1,2,"2016-1-8",9,91
"Switzerland","Grindelwald","Grindelwald",2016,1,3,"2016-1-15",25,131
"Switzerland","Grindelwald","Grindelwald",2016,1,4,"2016-1-22",20,111
"Switzerland","Grindelwald","Grindelwald",2016,2,1,"2016-2-1",13,137
"Switzerland","Grindelwald","Grindelwald",2016,2,2,"2016-2-8",12,158
"Switzerland","Grindelwald","Grindelwald",2016,2,3,"2016-2-15",10,165
"Switzerland","Grindelwald","Grindelwald",2016,2,4,"2016-2-22",6,180
"Switzerland","Grindelwald","Grindelwald",2016,3,1,"2016-3-1",19,205
"Switzerland","Grindelwald","Grindelwald",2016,3,2,"2016-3-8",18,212
"Switzerland","Grindelwald","Grindelwald",2016,3,3,"2016-3-15",5,188
"Switzerland","Grindelwald","Grindelwald",2016,3,4,"2016-3-22",3,178
"Switzerland","Grindelwald","Grindelwald",2016,4,1,"2016-4-1",1,45
"Switzerland","Grindelwald","Grindelwald",2016,4,2,"2016-4-8",null,null
"Switzerland","Grindelwald","Grindelwald",2016,4,3,"2016-4-15",null,null
"Switzerland","Gstaad","Gstaad",2015,11,4,"2015-11-22",13,94
"Switzerland","Gstaad","Gstaad",2015,12,1,"2015-12-1",10,93
"Switzerland","Gstaad","Gstaad",2015,12,2,"2015-12-8",6,85
"Switzerland","Gstaad","Gstaad",2015,12,3,"2015-12-15",5,84
"Switzerland","Gstaad","Gstaad",2015,12,4,"2015-12-22",3,78
"Switzerland","Gstaad","Gstaad",2016,1,1,"2016-1-1",9,117
"Switzerland","Gstaad","Gstaad",2016,1,2,"2016-1-8",26,169
"Switzerland","Gstaad","Gstaad",2016,1,3,"2016-1-15",63,216
"Switzerland","Gstaad","Gstaad",2016,1,4,"2016-1-22",33,194
"Switzerland","Gstaad","Gstaad",2016,2,1,"2016-2-1",20,240
"Switzerland","Gstaad","Gstaad",2016,2,2,"2016-2-8",29,256
"Switzerland","Gstaad","Gstaad",2016,2,3,"2016-2-15",51,245
"Switzerland","Gstaad","Gstaad",2016,2,4,"2016-2-22",50,254
"Switzerland","Gstaad","Gstaad",2016,3,1,"2016-3-1",36,288
"Switzerland","Gstaad","Gstaad",2016,3,2,"2016-3-8",33,311
"Switzerland","Gstaad","Gstaad",2016,3,3,"2016-3-15",30,287
"Switzerland","Gstaad","Gstaad",2016,3,4,"2016-3-22",10,273
"Switzerland","Gstaad","Gstaad",2016,4,1,"2016-4-1",1,54
"Switzerland","Gstaad","Gstaad",2016,4,2,"2016-4-8",null,null
"Switzerland","Gstaad","Gstaad",2016,4,3,"2016-4-15",null,null
"Switzerland","Klosters","Klosters",2015,11,4,"2015-11-22",5,37
"Switzerland","Klosters","Klosters",2015,12,1,"2015-12-1",1,38
"Switzerland","Klosters","Klosters",2015,12,2,"2015-12-8",null,37
"Switzerland","Klosters","Klosters",2015,12,3,"2015-12-15",null,45
"Switzerland","Klosters","Klosters",2015,12,4,"2015-12-22",null,43
"Switzerland","Klosters","Klosters",2016,1,1,"2016-1-1",4,57
"Switzerland","Klosters","Klosters",2016,1,2,"2016-1-8",18,89
"Switzerland","Klosters","Klosters",2016,1,3,"2016-1-15",30,122
"Switzerland","Klosters","Klosters",2016,1,4,"2016-1-22",28,106
"Switzerland","Klosters","Klosters",2016,2,1,"2016-2-1",39,139
"Switzerland","Klosters","Klosters",2016,2,2,"2016-2-8",53,153
"Switzerland","Klosters","Klosters",2016,2,3,"2016-2-15",57,150
"Switzerland","Klosters","Klosters",2016,2,4,"2016-2-22",55,163
"Switzerland","Klosters","Klosters",2016,3,1,"2016-3-1",56,181
"Switzerland","Klosters","Klosters",2016,3,2,"2016-3-8",72,187
"Switzerland","Klosters","Klosters",2016,3,3,"2016-3-15",64,173
"Switzerland","Klosters","Klosters",2016,3,4,"2016-3-22",53,169
"Switzerland","Klosters","Klosters",2016,4,1,"2016-4-1",17,156
"Switzerland","Klosters","Klosters",2016,4,2,"2016-4-8",null,148
"Switzerland","Klosters","Klosters",2016,4,3,"2016-4-15",null,null
"Switzerland","Lenzerheide","Lenzerheide",2015,11,4,"2015-11-22",11,58
"Switzerland","Lenzerheide","Lenzerheide",2015,12,1,"2015-12-1",10,38
"Switzerland","Lenzerheide","Lenzerheide",2015,12,2,"2015-12-8",3,33
"Switzerland","Lenzerheide","Lenzerheide",2015,12,3,"2015-12-15",5,37
"Switzerland","Lenzerheide","Lenzerheide",2015,12,4,"2015-12-22",5,35
"Switzerland","Lenzerheide","Lenzerheide",2016,1,1,"2016-1-1",11,38
"Switzerland","Lenzerheide","Lenzerheide",2016,1,2,"2016-1-8",16,44
"Switzerland","Lenzerheide","Lenzerheide",2016,1,3,"2016-1-15",25,66
"Switzerland","Lenzerheide","Lenzerheide",2016,1,4,"2016-1-22",30,76
"Switzerland","Lenzerheide","Lenzerheide",2016,2,1,"2016-2-1",40,87
"Switzerland","Lenzerheide","Lenzerheide",2016,2,2,"2016-2-8",48,103
"Switzerland","Lenzerheide","Lenzerheide",2016,2,3,"2016-2-15",53,115
"Switzerland","Lenzerheide","Lenzerheide",2016,2,4,"2016-2-22",53,115
"Switzerland","Lenzerheide","Lenzerheide",2016,3,1,"2016-3-1",65,142
"Switzerland","Lenzerheide","Lenzerheide",2016,3,2,"2016-3-8",80,180
"Switzerland","Lenzerheide","Lenzerheide",2016,3,3,"2016-3-15",74,174
"Switzerland","Lenzerheide","Lenzerheide",2016,3,4,"2016-3-22",58,170
"Switzerland","Lenzerheide","Lenzerheide",2016,4,1,"2016-4-1",32,52
"Switzerland","Lenzerheide","Lenzerheide",2016,4,2,"2016-4-8",5,8
"Switzerland","Lenzerheide","Lenzerheide",2016,4,3,"2016-4-15",null,null
"Switzerland","Les-Diablerets","Les Diablerets",2015,11,4,"2015-11-22",26,94
"Switzerland","Les-Diablerets","Les Diablerets",2015,12,1,"2015-12-1",34,75
"Switzerland","Les-Diablerets","Les Diablerets",2015,12,2,"2015-12-8",40,60
"Switzerland","Les-Diablerets","Les Diablerets",2015,12,3,"2015-12-15",40,40
"Switzerland","Les-Diablerets","Les Diablerets",2015,12,4,"2015-12-22",16,28
"Switzerland","Les-Diablerets","Les Diablerets",2016,1,1,"2016-1-1",13,67
"Switzerland","Les-Diablerets","Les Diablerets",2016,1,2,"2016-1-8",27,63
"Switzerland","Les-Diablerets","Les Diablerets",2016,1,3,"2016-1-15",45,96
"Switzerland","Les-Diablerets","Les Diablerets",2016,1,4,"2016-1-22",42,82
"Switzerland","Les-Diablerets","Les Diablerets",2016,2,1,"2016-2-1",32,78
"Switzerland","Les-Diablerets","Les Diablerets",2016,2,2,"2016-2-8",43,120
"Switzerland","Les-Diablerets","Les Diablerets",2016,2,3,"2016-2-15",60,134
"Switzerland","Les-Diablerets","Les Diablerets",2016,2,4,"2016-2-22",60,110
"Switzerland","Les-Diablerets","Les Diablerets",2016,3,1,"2016-3-1",61,122
"Switzerland","Les-Diablerets","Les Diablerets",2016,3,2,"2016-3-8",65,170
"Switzerland","Les-Diablerets","Les Diablerets",2016,3,3,"2016-3-15",65,170
"Switzerland","Les-Diablerets","Les Diablerets",2016,3,4,"2016-3-22",65,152
"Switzerland","Les-Diablerets","Les Diablerets",2016,4,1,"2016-4-1",65,140
"Switzerland","Les-Diablerets","Les Diablerets",2016,4,2,"2016-4-8",10,23
"Switzerland","Les-Diablerets","Les Diablerets",2016,4,3,"2016-4-15",null,null
"Switzerland","Leysin-Les-Mosses","Leysin/Les Mosses",2015,11,4,"2015-11-22",35,43
"Switzerland","Leysin-Les-Mosses","Leysin/Les Mosses",2015,12,1,"2015-12-1",38,60
"Switzerland","Leysin-Les-Mosses","Leysin/Les Mosses",2015,12,2,"2015-12-8",10,45
"Switzerland","Leysin-Les-Mosses","Leysin/Les Mosses",2015,12,3,"2015-12-15",11,45
"Switzerland","Leysin-Les-Mosses","Leysin/Les Mosses",2015,12,4,"2015-12-22",10,42
"Switzerland","Leysin-Les-Mosses","Leysin/Les Mosses",2016,1,1,"2016-1-1",16,47
"Switzerland","Leysin-Les-Mosses","Leysin/Les Mosses",2016,1,2,"2016-1-8",16,74
"Switzerland","Leysin-Les-Mosses","Leysin/Les Mosses",2016,1,3,"2016-1-15",65,111
"Switzerland","Leysin-Les-Mosses","Leysin/Les Mosses",2016,1,4,"2016-1-22",65,128
"Switzerland","Leysin-Les-Mosses","Leysin/Les Mosses",2016,2,1,"2016-2-1",65,125
"Switzerland","Leysin-Les-Mosses","Leysin/Les Mosses",2016,2,2,"2016-2-8",65,130
"Switzerland","Leysin-Les-Mosses","Leysin/Les Mosses",2016,2,3,"2016-2-15",65,155
"Switzerland","Leysin-Les-Mosses","Leysin/Les Mosses",2016,2,4,"2016-2-22",65,155
"Switzerland","Leysin-Les-Mosses","Leysin/Les Mosses",2016,3,1,"2016-3-1",72,169
"Switzerland","Leysin-Les-Mosses","Leysin/Les Mosses",2016,3,2,"2016-3-8",110,255
"Switzerland","Leysin-Les-Mosses","Leysin/Les Mosses",2016,3,3,"2016-3-15",94,244
"Switzerland","Leysin-Les-Mosses","Leysin/Les Mosses",2016,3,4,"2016-3-22",63,196
"Switzerland","Leysin-Les-Mosses","Leysin/Les Mosses",2016,4,1,"2016-4-1",25,164
"Switzerland","Leysin-Les-Mosses","Leysin/Les Mosses",2016,4,2,"2016-4-8",null,26
"Switzerland","Leysin-Les-Mosses","Leysin/Les Mosses",2016,4,3,"2016-4-15",null,null
"Switzerland","Murren","Murren",2015,11,4,"2015-11-22",35,53
"Switzerland","Murren","Murren",2015,12,1,"2015-12-1",34,65
"Switzerland","Murren","Murren",2015,12,2,"2015-12-8",24,48
"Switzerland","Murren","Murren",2015,12,3,"2015-12-15",17,52
"Switzerland","Murren","Murren",2015,12,4,"2015-12-22",15,41
"Switzerland","Murren","Murren",2016,1,1,"2016-1-1",28,53
"Switzerland","Murren","Murren",2016,1,2,"2016-1-8",40,117
"Switzerland","Murren","Murren",2016,1,3,"2016-1-15",54,168
"Switzerland","Murren","Murren",2016,1,4,"2016-1-22",44,148
"Switzerland","Murren","Murren",2016,2,1,"2016-2-1",59,192
"Switzerland","Murren","Murren",2016,2,2,"2016-2-8",79,267
"Switzerland","Murren","Murren",2016,2,3,"2016-2-15",86,296
"Switzerland","Murren","Murren",2016,2,4,"2016-2-22",78,304
"Switzerland","Murren","Murren",2016,3,1,"2016-3-1",108,329
"Switzerland","Murren","Murren",2016,3,2,"2016-3-8",102,329
"Switzerland","Murren","Murren",2016,3,3,"2016-3-15",83,306
"Switzerland","Murren","Murren",2016,3,4,"2016-3-22",69,293
"Switzerland","Murren","Murren",2016,4,1,"2016-4-1",47,275
"Switzerland","Murren","Murren",2016,4,2,"2016-4-8",29,264
"Switzerland","Murren","Murren",2016,4,3,"2016-4-15",3,105
"Switzerland","Nendaz","Nendaz",2015,11,4,"2015-11-22",3,16
"Switzerland","Nendaz","Nendaz",2015,12,1,"2015-12-1",18,88
"Switzerland","Nendaz","Nendaz",2015,12,2,"2015-12-8",16,94
"Switzerland","Nendaz","Nendaz",2015,12,3,"2015-12-15",10,76
"Switzerland","Nendaz","Nendaz",2015,12,4,"2015-12-22",10,64
"Switzerland","Nendaz","Nendaz",2016,1,1,"2016-1-1",50,86
"Switzerland","Nendaz","Nendaz",2016,1,2,"2016-1-8",60,151
"Switzerland","Nendaz","Nendaz",2016,1,3,"2016-1-15",52,187
"Switzerland","Nendaz","Nendaz",2016,1,4,"2016-1-22",43,165
"Switzerland","Nendaz","Nendaz",2016,2,1,"2016-2-1",40,155
"Switzerland","Nendaz","Nendaz",2016,2,2,"2016-2-8",49,220
"Switzerland","Nendaz","Nendaz",2016,2,3,"2016-2-15",60,231
"Switzerland","Nendaz","Nendaz",2016,2,4,"2016-2-22",60,239
"Switzerland","Nendaz","Nendaz",2016,3,1,"2016-3-1",25,230
"Switzerland","Nendaz","Nendaz",2016,3,2,"2016-3-8",24,232
"Switzerland","Nendaz","Nendaz",2016,3,3,"2016-3-15",20,243
"Switzerland","Nendaz","Nendaz",2016,3,4,"2016-3-22",20,228
"Switzerland","Nendaz","Nendaz",2016,4,1,"2016-4-1",20,232
"Switzerland","Nendaz","Nendaz",2016,4,2,"2016-4-8",20,223
"Switzerland","Nendaz","Nendaz",2016,4,3,"2016-4-15",20,225
"Switzerland","Pontresina","Pontresina",2015,11,4,"2015-11-22",null,13
"Switzerland","Pontresina","Pontresina",2015,12,1,"2015-12-1",null,7
"Switzerland","Pontresina","Pontresina",2015,12,2,"2015-12-8",null,6
"Switzerland","Pontresina","Pontresina",2015,12,3,"2015-12-15",null,9
"Switzerland","Pontresina","Pontresina",2015,12,4,"2015-12-22",null,6
"Switzerland","Pontresina","Pontresina",2016,1,1,"2016-1-1",10,17
"Switzerland","Pontresina","Pontresina",2016,1,2,"2016-1-8",25,42
"Switzerland","Pontresina","Pontresina",2016,1,3,"2016-1-15",31,44
"Switzerland","Pontresina","Pontresina",2016,1,4,"2016-1-22",24,41
"Switzerland","Pontresina","Pontresina",2016,2,1,"2016-2-1",26,45
"Switzerland","Pontresina","Pontresina",2016,2,2,"2016-2-8",55,83
"Switzerland","Pontresina","Pontresina",2016,2,3,"2016-2-15",49,95
"Switzerland","Pontresina","Pontresina",2016,2,4,"2016-2-22",44,86
"Switzerland","Pontresina","Pontresina",2016,3,1,"2016-3-1",59,93
"Switzerland","Pontresina","Pontresina",2016,3,2,"2016-3-8",79,125
"Switzerland","Pontresina","Pontresina",2016,3,3,"2016-3-15",57,128
"Switzerland","Pontresina","Pontresina",2016,3,4,"2016-3-22",46,117
"Switzerland","Pontresina","Pontresina",2016,4,1,"2016-4-1",16,74
"Switzerland","Pontresina","Pontresina",2016,4,2,"2016-4-8",1,55
"Switzerland","Pontresina","Pontresina",2016,4,3,"2016-4-15",15,24
"Switzerland","Saas-Fee","Saas Fee",2015,11,4,"2015-11-22",11,140
"Switzerland","Saas-Fee","Saas Fee",2015,12,1,"2015-12-1",12,125
"Switzerland","Saas-Fee","Saas Fee",2015,12,2,"2015-12-8",11,120
"Switzerland","Saas-Fee","Saas Fee",2015,12,3,"2015-12-15",12,119
"Switzerland","Saas-Fee","Saas Fee",2015,12,4,"2015-12-22",12,116
